date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-02-01,16212.80427370995,11.873826015966735,106.5686577534107,53.28432887670535,-41.41050286073862,533.3399438010406,16704.733714650254,37833.20919668226,37580.28508267252,12.162814476537285,265.08692848627715,163.5136631628444,6250.192449324686,16691.10193819811,19575.671575020766,6000.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-02,60086.42963577884,91.03410413015497,642.1356639606497,321.06783198032485,-230.0337278501699,806.0241641185431,60662.420072047214,87210.00083260004,86403.82166684531,63.28701791919718,869.4661836739222,168.38171461645882,5422.252156764242,27936.732746975315,25143.059472277782,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-03,60182.568643596416,0.0,598.2997709190372,299.1498854595186,-299.1498854595186,3107.6986610826734,62991.117419219576,86047.47455722408,85348.46953948883,0.0,699.0050177352646,729.8205077387735,3135.9542221240345,27254.193251035616,24528.77392593205,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-04,59948.20045707308,386.3988480590418,104.68256927636217,52.34128463818109,334.05756342086073,4032.666120656241,64314.92414115017,85916.2079192475,86016.22364816416,253.40580217147877,153.39007325482044,910.0933071655029,2981.0988013106776,27503.542040189834,24753.18783617085,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-05,58214.956153724015,858.7350940486715,3.96611410843534,1.98305705421767,856.7520369944538,5477.602929383951,64549.31112010242,83473.03764972191,84162.88380349493,693.5550600290586,3.708906256045907,1245.8528046720453,1989.9460239519858,26703.636008816597,24033.27240793494,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-06,59584.15025346796,0.0,1103.0596245301067,551.5298122650534,-551.5298122650534,5964.8073288051355,64997.427770008035,85013.97445656391,83680.99880165205,0.0,1332.9756549118429,1296.0027312970424,2042.4668146982526,26634.7750158418,23971.297514257618,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-07,16073.353624790136,0.0,210.51862978967262,105.25931489483631,-105.25931489483631,2018.3896867437745,17986.483996639072,38885.525611630124,38300.29369111697,0.0,585.2319205131607,610.9887130712988,5122.300496546666,19833.022409749345,17849.720168774416,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,7,0
2025-02-08,14902.454954494686,65.7867060804183,0.0,0.0,65.7867060804183,2452.7270336305637,17420.968694205665,36116.295924851795,36185.342842102866,69.0469172510669,0.0,735.387301597172,3396.5537503126907,19470.136767206837,17523.12309048616,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
2025-02-09,56608.83606530773,1252.3565757592169,4.5492623286597835,2.2746311643298918,1250.0819445948869,4748.8578757170235,62607.775885619645,81733.79587133018,82793.055262035,1064.533286286388,5.273895581567103,1170.0984015507233,1892.9054075359793,25148.322893830813,22633.49060444773,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,7,0
2025-02-10,54592.48845270758,33.02453658957306,1440.545939348214,720.272969674107,-687.248433084534,2391.3713089151274,56296.61132853817,81329.86710090819,79447.87705459459,24.968553448271905,1906.9585997618626,643.6218636393733,3213.9207731978163,25509.405617028173,22958.465055325356,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,7,0
