date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-09-30,44587.14348002148,657.5407230340109,20.974369367344533,10.487184683672266,647.0535383503386,8737.647671574501,53971.844689946316,68592.58771839607,69188.55946246503,641.0282978422833,45.05655377332346,2074.546860014403,1605.228568806336,22293.173615823234,18057.47062881681,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-10-01,42282.58227176635,0.0,2231.310970297947,1115.6554851489734,-1115.6554851489734,394.6655595696665,41561.59234618705,68557.43996959555,63843.303866219336,0.0,4714.136103376227,185.22725271661886,10271.273973630015,21556.503220908453,17460.767608935847,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,15,0
2025-10-02,43042.50913102378,0.0,3556.8784856643574,1778.4392428321787,-1778.4392428321787,1099.9439005868146,42364.01378877841,69825.78730614277,63735.68006514365,0.0,6090.107240999121,352.90817749827374,8282.229641804444,21450.397285109528,17374.82180093872,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-03,13243.407726819598,0.0,73.11981843795856,36.55990921897928,-36.55990921897928,230.3660645458943,13437.213882146512,32056.510368502324,31939.433675056396,0.0,117.07669344592648,114.15494691529693,21206.848762421305,15945.190313423105,12915.604153872715,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-04,13901.646766913127,0.0,87.22044987488133,43.61022493744066,-43.61022493744066,430.02642720093917,14288.062969176626,32723.150806731253,32600.94858558059,0.0,122.2022211506604,146.48781981560575,16565.48130705545,16241.961394775863,13155.98872976845,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-05,41452.48629289033,0.0,2240.708396114405,1120.3541980572024,-1120.3541980572024,1721.9005869158239,42054.032681748955,67461.63345304661,63092.84722562296,0.0,4368.786227423649,554.0740336738672,4813.3455276078375,21566.392973801667,17468.77830877935,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-06,39504.792531920226,560.3510594781991,264.05294421629,132.026472108145,428.32458737005413,4105.1972018102115,44038.31432110049,62292.8844205839,62731.16011456898,797.1157810140461,358.8400870289677,1192.3069949033227,2100.673557801807,21524.654219318338,17434.96991764785,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-07,40053.90511389735,511.143886342664,0.16287261292173374,0.08143630646086687,511.06245003620313,2088.816028839639,42653.783592773194,64309.11322962433,64855.881474702335,546.9109530539289,0.1427079759237131,519.9422772053501,3495.1323104426265,21626.99179718458,17517.863355719513,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-08,38461.878443465816,0.0,310.5111514155608,155.2555757077804,-155.2555757077804,5337.337662417233,43643.96053017527,62295.964530271056,61850.852891455834,0.0,445.11163881522236,1135.1724515342885,2437.422405691063,21421.61721385469,17351.509943222303,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-09,40589.85455482162,0.0,2240.8292516479855,1120.4146258239928,-1120.4146258239928,4830.495239739765,44299.9351687374,65370.89580722401,61144.88907902774,0.0,4226.00672819628,1038.3616387310083,2354.6746267031176,21413.65477748574,17345.060369763447,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
