日期,时段,计划购电量_kWh,充电量_kWh,放电量_kWh,时段初储能_kWh,时段末储能_kWh,真实净负荷_kWh,紧急购电量_kWh,弃电量_kWh,能量平衡残差_kWh
2025-04-10,2:00-2:10,1442.33439774707,833.3333333333333,0.0,8550.0,9300.0,596.2804666666666,0.0,12.720597747070087,0.0
2025-04-10,2:10-2:20,621.6271489653892,0.0,0.0,9300.0,9300.0,584.09435,0.0,37.53279896538925,0.0
2025-04-10,2:20-2:30,610.2429755574083,0.0,0.0,9300.0,9300.0,572.395,0.0,37.84797555740829,0.0
2025-04-10,2:30-2:40,614.2693964055018,0.0,0.0,9300.0,9300.0,589.8123499999999,0.0,24.457046405501842,0.0
2025-04-10,2:40-2:50,620.1689892958082,0.0,0.0,9300.0,9300.0,594.7391833333334,0.0,25.429805962474802,0.0
2025-04-10,2:50-3:00,605.9830525382471,0.0,0.0,9300.0,9300.0,588.1683333333333,0.0,17.814719204913786,0.0
2025-04-10,3:00-3:10,601.3366027244706,0.0,0.0,9300.0,9300.0,609.6744166666666,8.337813942196021,0.0,0.0
2025-04-10,3:10-3:20,600.68904966536,0.0,0.0,9300.0,9300.0,614.12955,13.440500334639978,0.0,0.0
2025-04-10,3:20-3:30,587.9122760909153,0.0,0.0,9300.0,9300.0,604.9816666666666,17.0693905757513,0.0,0.0
2025-04-10,3:30-3:40,603.3965478984752,0.0,0.0,9300.0,9300.0,627.5650499999999,24.168502101524723,0.0,0.0
2025-04-10,3:40-3:50,604.9102137412615,0.0,0.0,9300.0,9300.0,617.3284166666666,12.418202925405126,0.0,0.0
2025-04-10,3:50-4:00,616.3745237346245,0.0,0.0,9300.0,9300.0,577.8283333333333,0.0,38.546190401291256,0.0
2025-04-10,4:00-4:10,610.5508581662606,0.0,0.0,9300.0,9300.0,583.0862,0.0,27.46465816626062,0.0
2025-04-10,4:10-4:20,641.4639553489516,0.0,0.0,9300.0,9300.0,604.7605,0.0,36.70345534895159,0.0
2025-04-10,4:20-4:30,613.3876318696804,0.0,0.0,9300.0,9300.0,614.9466666666666,1.559034796986225,0.0,0.0
2025-04-10,4:30-4:40,620.2734393240378,0.0,0.0,9300.0,9300.0,616.8972166666666,0.0,3.3762226573711587,0.0
2025-04-10,4:40-4:50,620.8950689020307,0.0,0.0,9300.0,9300.0,628.7861666666666,7.8910977646359015,0.0,0.0
2025-04-10,4:50-5:00,619.1452981699395,0.0,0.0,9300.0,9300.0,640.8433333333332,21.698035163393797,0.0,0.0
2025-04-10,5:00-5:10,616.1822955446872,0.0,0.0,9300.0,9300.0,628.0029833333333,11.820687788646069,0.0,0.0
2025-04-10,5:10-5:20,620.9914900768158,0.0,0.0,9300.0,9300.0,626.5364666666667,5.544976589850876,0.0,0.0
2025-04-10,5:20-5:30,1445.148367594049,833.3333333333333,0.0,9300.0,10050.0,614.6666666666666,2.8516324059510225,0.0,1.1368683772161603e-13
2025-04-10,5:30-5:40,1426.0772594717318,833.3333333333333,0.0,10050.0,10800.0,553.3452833333333,0.0,39.398642805065265,0.0
2025-04-10,5:40-5:50,647.5039401739378,0.0,-0.0,10800.0,10800.0,614.8918333333334,0.0,32.6121068406045,0.0
2025-04-10,5:50-6:00,0.0,0.0,748.4414529579093,10800.0,9968.398385602322,747.2129166666665,0.0,1.22853629124279,0.0
2025-04-10,6:00-6:10,0.0,0.0,715.1002250644348,9968.398385602322,9173.842579975173,712.4716499999998,0.0,2.6285750644349264,0.0
2025-04-10,6:10-6:20,0.0,0.0,670.5426401789782,9173.842579975173,8428.795201998531,636.3507,0.0,34.19194017897826,0.0
2025-04-10,6:20-6:30,0.0,0.0,657.4172279547785,8428.795201998531,7698.331615382111,606.47,0.0,50.94722795477844,0.0
2025-04-10,6:30-6:40,0.0,0.0,613.2815879979503,7698.331615382111,7016.907628717721,579.8120666666666,0.0,33.46952133128366,0.0
2025-04-10,6:40-6:50,0.0,0.0,587.5098390511375,7016.907628717721,6364.118918660902,521.01795,0.0,66.49188905113749,0.0
2025-04-10,6:50-7:00,0.0,0.0,556.7308422093731,6364.118918660902,5745.5290939838205,448.4766666666668,0.0,108.25417554270632,0.0
2025-04-10,7:00-7:10,242.89394597117897,0.0,208.64383834106664,5745.5290939838205,5513.702606938191,411.24553333333324,0.0,40.292250978912364,0.0
2025-04-10,7:10-7:20,380.9887848476026,0.0,0.0,5513.702606938191,5513.702606938191,379.3836333333333,0.0,1.6051515142692665,0.0
2025-04-10,7:20-7:30,330.07139119113873,0.0,0.0,5513.702606938191,5513.702606938191,299.4491666666667,0.0,30.622224524472017,0.0
2025-04-10,7:30-7:40,227.87829960825337,0.0,0.0,5513.702606938191,5513.702606938191,179.84540000000004,0.0,48.03289960825333,0.0
2025-04-10,7:40-7:50,0.0,0.0,351.4552728612539,5513.702606938191,5123.196748203464,271.00645,0.0,80.44882286125392,0.0
2025-04-10,7:50-8:00,0.0,0.0,573.6932733231988,5123.196748203464,4485.759777844354,471.2229166666666,0.0,102.4703566565322,0.0
2025-04-10,8:00-8:10,0.0,0.0,501.36640145241915,4485.759777844354,3928.685998452777,411.8743833333334,0.0,89.49201811908574,0.0
2025-04-10,8:10-8:20,0.0,0.0,397.3567864761045,3928.685998452777,3487.178457923772,297.34046666666677,0.0,100.01631980943773,0.0
2025-04-10,8:20-8:30,0.0,0.0,380.7737026538724,3487.178457923772,3064.0965660861357,249.9779166666666,0.0,130.79578598720582,0.0
2025-04-10,8:30-8:40,0.0,0.0,286.95897765821536,3064.0965660861357,2745.2532575770074,189.69960000000003,0.0,97.25937765821533,0.0
2025-04-10,8:40-8:50,0.0,0.0,267.31388918856925,2745.2532575770074,2448.2378251452637,144.23243333333346,0.0,123.08145585523579,0.0
2025-04-10,8:50-9:00,0.0,0.0,244.6197968476739,2448.2378251452637,2176.4380508700706,133.43208333333325,0.0,111.18771351434066,0.0
2025-04-10,9:00-9:10,0.0,0.0,186.0944739406227,2176.4380508700706,1969.6664131582675,138.5163500000001,0.0,47.57812394062259,0.0
2025-04-10,9:10-9:20,0.0,0.0,131.5755282630877,1969.6664131582675,1823.4713817548366,136.37660000000005,4.801071736912348,0.0,0.0
2025-04-10,9:20-9:30,0.0,0.0,145.16835701825252,1823.4713817548366,1662.1732072901116,121.99916666666672,0.0,23.169190351585797,0.0
2025-04-10,9:30-9:40,0.0,0.0,89.3401223834691,1662.1732072901116,1562.9064046418125,100.76544999999999,11.425327616530893,0.0,0.0
2025-04-10,9:40-9:50,0.0,0.0,103.17923835289474,1562.9064046418125,1448.2628064719295,46.819583333333185,0.0,56.35965501956156,0.0
2025-04-10,9:50-10:00,0.0,0.0,140.32037725379047,1448.2628064719295,1292.35127618994,-22.57708333333335,0.0,162.89746058712382,0.0
2025-04-10,10:00-10:10,0.0,0.0,83.11614857094607,1292.35127618994,1200.0,-58.44631666666669,0.0,141.56246523761274,0.0
2025-04-10,10:10-10:20,0.0,19.27753982143335,0.0,1200.0,1217.34978583929,-88.62029999999982,0.0,69.34276017856646,0.0
2025-04-10,10:20-10:30,0.0,66.3395741068635,0.0,1217.34978583929,1277.0554025354672,-141.28250000000003,0.0,74.94292589313653,0.0
2025-04-10,10:30-10:40,0.0,40.344119386109654,0.0,1277.0554025354672,1313.365109982966,-214.38723333333337,0.0,174.04311394722373,0.0
2025-04-10,10:40-10:50,0.0,61.29168374243697,0.0,1313.365109982966,1368.5276253511593,-265.0628833333335,0.0,203.77119959089652,0.0
2025-04-10,10:50-11:00,712.8112730093894,833.3333333333333,0.0,1368.5276253511593,2118.5276253511593,-295.8941666666667,0.0,175.37210634272287,0.0
2025-04-10,11:00-11:10,693.9463696035532,833.3333333333333,0.0,2118.5276253511593,2868.5276253511593,-356.8268333333335,0.0,217.43986960355346,0.0
2025-04-10,11:10-11:20,695.0999426795178,833.3333333333333,0.0,2868.5276253511593,3618.5276253511593,-461.61778333333314,0.0,323.38439267951776,0.0
2025-04-10,11:20-11:30,710.2759778029489,833.3333333333333,0.0,3618.5276253511593,4368.527625351159,-527.1350000000002,0.0,404.07764446961596,0.0
2025-04-10,11:30-11:40,684.6796828892797,833.3333333333333,0.0,4368.527625351159,5118.527625351159,-455.6573666666666,0.0,307.00371622261287,0.0
2025-04-10,11:40-11:50,618.0575187923121,833.3333333333333,0.0,5118.527625351159,5868.527625351159,-430.9547666666667,0.0,215.67895212564554,0.0
2025-04-10,11:50-12:00,591.5814878166933,833.3333333333333,0.0,5868.527625351159,6618.527625351159,-501.5058333333334,0.0,259.7539878166933,0.0
2025-04-10,12:00-12:10,487.0232061964345,833.3333333333333,0.0,6618.527625351159,7368.527625351159,-539.3607333333332,0.0,193.0506061964345,0.0
2025-04-10,12:10-12:20,445.37023835880194,833.3333333333333,0.0,7368.527625351159,8118.527625351159,-536.8822666666667,0.0,148.91917169213548,0.0
2025-04-10,12:20-12:30,483.3604691365466,833.3333333333333,0.0,8118.527625351159,8868.527625351158,-508.2412499999998,0.0,158.26838580321316,0.0
2025-04-10,12:30-12:40,505.5574457393652,833.3333333333333,0.0,8868.527625351158,9618.527625351158,-455.89009999999985,0.0,128.1142124060318,0.0
2025-04-10,12:40-12:50,454.97468583204727,687.0608126878667,0.0,9618.527625351158,10236.882356770238,-378.7348166666666,0.0,146.64868981084715,0.0
2025-04-10,12:50-13:00,0.0,168.09464949773707,0.0,10236.882356770238,10388.167541318202,-301.4074999999998,0.0,133.31285050226273,0.0
2025-04-10,13:00-13:10,0.0,142.50556924753622,0.0,10388.167541318202,10516.422553640985,-264.1697833333335,0.0,121.66421408579728,0.0
2025-04-10,13:10-13:20,0.0,89.62400247437267,0.0,10516.422553640985,10597.08415586792,-262.64548333333346,0.0,173.02148085896079,0.0
2025-04-10,13:20-13:30,0.0,109.73773872684325,0.0,10597.08415586792,10695.84812072208,-254.42124999999987,0.0,144.68351127315663,0.0
2025-04-10,13:30-13:40,0.0,99.68802347727546,0.0,10695.84812072208,10785.567341851627,-202.54968333333318,0.0,102.86165985605771,0.0
2025-04-10,13:40-13:50,0.0,16.036286831525302,0.0,10785.567341851627,10800.0,-192.73939999999993,0.0,176.70311316847463,0.0
2025-04-10,13:50-14:00,0.0,0.0,13.815624038780669,10800.0,10784.649306623576,-215.3025,0.0,229.11812403878068,0.0
2025-04-10,14:00-14:10,0.0,0.0,15.694538719876249,10784.649306623576,10767.210930268158,-166.20831666666663,0.0,181.90285538654288,0.0
2025-04-10,14:10-14:20,0.0,11.433862290167866,0.0,10767.210930268158,10777.50140632931,-69.9067,0.0,58.472837709832135,0.0
2025-04-10,14:20-14:30,0.0,0.0,4.163278597597099,10777.50140632931,10772.875541220868,5.603333333333239,1.4400547357361404,0.0,0.0
2025-04-10,14:30-14:40,0.0,0.0,17.36779710383925,10772.875541220868,10753.57798888327,15.792249999999967,0.0,1.575547103839284,0.0
2025-04-10,14:40-14:50,0.0,0.0,96.83403349745137,10753.57798888327,10645.984618330545,45.5147833333333,0.0,51.319250164118074,0.0
2025-04-10,14:50-15:00,156.8074234361148,0.0,0.0,10645.984618330545,10645.984618330545,106.16041666666649,0.0,50.647006769448296,0.0
2025-04-10,15:00-15:10,315.58324565392206,171.12820185494962,0.0,10645.984618330545,10800.0,130.30623333333335,0.0,14.148810465639087,0.0
