date,issue_hour,alpha_next_6h,history_mae_kw,external_mae_kw,fusion_mae_kw
2025-09-08,18,0,1.29985223923,16.3630361111,1.693325
2025-09-09,0,0.0390391265657,1.41187035147,15.3669944444,1.94271924134
2025-09-09,6,0.812077221989,391.006568481,138.696483333,133.130957455
2025-09-09,12,0.927581305201,339.328761763,176.046560648,169.476528324
2025-09-09,18,0,1.44227281746,15.3404166667,1.49533888889
2025-09-10,0,0.0401917800307,1.81220535714,12.3163527778,1.23667869933
2025-09-10,6,0.808938972314,507.769517645,92.5017814815,159.330085165
2025-09-10,12,0.915535101156,510.025590179,141.231969907,123.045205537
2025-09-10,18,0,1.15218894558,13.0690055556,1.16407365609
2025-09-11,0,0.0368086536962,1.30100841837,13.3070236111,1.81778173274
2025-09-11,6,0.810733092058,171.816277296,101.276358333,90.0371717866
2025-09-11,12,0.920205549893,412.874662401,92.6688027778,91.9075824863
2025-09-11,18,0,1.06950104875,11.4958638889,1.10006250021
2025-09-12,0,0.0378657738218,1.4471607568,9.41961527778,0.936976155149
2025-09-12,6,0.814420870402,242.989998115,355.587336111,326.297145867
2025-09-12,12,0.91959097491,209.944066327,222.542343981,229.345610738
2025-09-12,18,0,0.794340929705,10.3470291667,0.822007498603
2025-09-13,0,0.0380708133359,1.06024679705,9.00977916667,0.673301471881
2025-09-13,6,0.809198930941,538.512849135,322.272488889,345.512567993
2025-09-13,12,0.919430854647,238.606237004,114.497396296,111.771300399
2025-09-13,18,0,0.621822037982,9.20386666667,0.609608087474
2025-09-14,0,0.0398936291703,0.862035941043,6.92157916667,0.572013672692
2025-09-14,6,0.810426299959,325.809634127,175.822468981,110.962143727
2025-09-14,12,0.918794037016,300.683891327,140.434662037,119.231593213
2025-09-14,18,0,0.53683252551,8.04823472222,0.526225506096
2025-09-15,0,0.0384080945489,0.377931264172,6.57250694444,0.721285736514
2025-09-15,6,0.820423527525,466.310466199,182.227279167,142.844856407
2025-09-15,12,0.919676528318,164.362463478,97.8818509259,98.7386393026
2025-09-15,18,0,0.245032114512,5.81630138889,0.239497098985
2025-09-16,0,0.040546301586,0.482166907596,5.77100694444,0.895500762528
2025-09-16,6,0.818086730261,308.169842007,205.645869444,136.783506897
2025-09-16,12,0.91724407539,228.360922406,122.551741667,92.530715191
2025-09-16,18,0,0.148010388322,5.30900972222,0.152471832175
2025-09-17,0,0.0421431879451,0.321068537415,3.99449861111,0.693446238205
2025-09-17,6,0.838716301661,404.278067829,186.891614815,183.715753878
2025-09-17,12,0.914794682128,151.513912032,103.649365278,93.6768693863
2025-09-17,18,0,0.0819445578231,3.78074305556,0.0927084701272
2025-09-18,0,0.0419028208726,0.448283574263,2.60632638889,0.792998126941
2025-09-18,6,0.835900222513,228.333906973,246.753743056,184.367790073
2025-09-18,12,0.911067874999,193.3272821,147.836168981,105.14216681
2025-09-18,18,0,0.146885600907,2.86701111111,0.169426057174
2025-09-19,0,0.0427298610036,0.571373795351,1.27411388889,0.732058742033
2025-09-19,6,0.836853705174,414.509185558,109.908262037,156.300426861
2025-09-19,12,0.910486124978,164.80828767,107.565111111,96.7060417888
2025-09-19,18,0,0.159638293651,1.30866666667,0.194138305153
2025-09-20,0,0.0435215465936,0.364160161565,0.380985648148,0.353052777778
2025-09-20,6,0.830160692256,292.173500241,250.641707407,243.500163308
2025-09-20,12,0.90707727646,196.436467517,200.510770833,187.84054467
2025-09-20,18,0,0.203483021542,0.346302777778,0.253108322037
2025-09-21,0,0.0426128242553,0.203019373583,0.197088888889,0.196940967043
2025-09-21,6,0.830750891957,391.364061721,343.970995833,295.971571881
2025-09-21,12,0.906498657116,269.373362245,155.360418981,144.339668727
2025-09-21,18,0,0.208724078798,0.202727777778,0.268337887788
2025-09-22,0,0.0409216963757,0.170750155896,0.168402777778,0.168143189728
2025-09-22,6,0.827184973628,146.560879478,243.341545833,211.685569016
2025-09-22,12,0.906585437489,135.313301828,92.6342851852,86.7335615834
2025-09-22,18,0,0.186622619048,0.185083333333,0.248024713062
2025-09-23,0,0.040861389445,0.155800127551,0.155497222222,0.155212766293
2025-09-23,6,0.812253290559,239.615524731,92.9830333333,86.6585756102
2025-09-23,12,0.899132394605,192.872495578,120.792648611,114.672146424
2025-09-23,18,0,0.13263731576,0.132372222222,0.196387418663
2025-09-24,0,0.033890826014,0.142713888889,0.142713888889,0.142427684249
2025-09-24,6,0.818090642302,199.604530102,132.976481944,121.640628504
