date,slot,start,end,price_yuan_per_kwh,price_point_forecast,objective_price_yuan_per_kwh,forecast_net_kwh,actual_net_kwh,g_kwh,c_kwh,d_kwh,energy_before_kwh,energy_after_kwh,z_kwh,emergency_kwh,dump_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,strategy,delta_grid_kw
2025-09-23,138,23:00,23:10,0.4279,0.473475,0.445090625,556.0441575,564.655866667,582.206428333,0,0,4200,4200,582.206428333,0,17.5505616667,249.126130684,0,249.126130684,joint_price,-3995.751005
2025-09-23,139,23:10,23:20,0.4124,0.4668,0.439717410714,543.995703333,576.501566667,573.861685833,0,0,4200,4200,573.861685833,2.63988083333,0,236.660559238,5.44343427833,242.103993516,joint_price,-4950.50065
2025-09-23,140,23:20,23:30,0.4355,0.4456,0.414631696429,550.603416667,610.325,1418.86116667,833.333333333,0,4200,4950,585.527833333,24.7971666667,0,617.914038083,53.9958304167,671.9098685,joint_price,5.541
2025-09-23,141,23:30,23:40,0.4312,0.467425,0.432691517857,561.700081667,617.0673,597.999934167,0,0,4950,4950,597.999934167,19.0673658333,0,257.857571613,41.1092407367,298.966812349,joint_price,-4929.8424
2025-09-23,142,23:40,23:50,0.4204,0.475675,0.440295982143,564.61672,568.298083333,593.192696667,0,0,4950,4950,593.192696667,0,24.8946133333,249.378209679,0,249.378209679,joint_price,2.48764
2025-09-23,143,23:50,24:00,0.4259,0.464325,0.432105803571,564.014916667,524.601666667,1264.32466667,666.666666667,0,4950,5550,597.658,0,73.0563333333,538.475875533,0,538.475875533,joint_price,4007.036
2025-12-21,0,00:00,00:10,0.4264,0.399575,0.399866964286,586.5524,596.017716667,1271.78894917,666.666666667,0,10200,10800,605.1222825,0,9.10456583333,542.290807925,0,542.290807925,joint_price,-981.952865
2025-12-21,1,00:10,00:20,0.4293,0.405875,0.409725892857,575.9855425,589.645166667,596.683778333,0,0,10800,10800,596.683778333,0,7.03861166667,256.156346039,0,256.156346039,joint_price,-5000
2025-12-21,2,00:20,00:30,0.4388,0.474125,0.482677232143,594.034333333,578.683333333,615.144583333,0,0,10800,10800,615.144583333,0,36.46125,269.925443167,0,269.925443167,joint_price,7.9225
2025-12-21,3,00:30,00:40,0.4138,0.466375,0.473157589286,628.2823925,564.710033333,647.6133075,0,0,10800,10800,647.6133075,0,82.9032741667,267.982386644,0,267.982386644,joint_price,6.745235
2025-12-21,4,00:40,00:50,0.41,0.437475,0.443088839286,641.826124167,549.903883333,662.246505833,0,0,10800,10800,662.246505833,0,112.3426225,271.521067392,0,271.521067392,joint_price,4.88742
2025-12-21,5,00:50,01:00,0.4471,0.428925,0.436790625,619.14375,558.21,638.803083333,0,0,10800,10800,638.803083333,0,80.5930833333,285.608858558,0,285.608858558,joint_price,9.1095
2025-12-21,6,01:00,01:10,0.4797,0.4238,0.432828125,582.65715,610.348516667,600.4488925,0,0,10800,10800,600.4488925,9.89962416667,0,288.035333732,23.7442485638,311.779582296,joint_price,4.8379
2025-12-21,7,01:10,01:20,0.4466,0.4275,0.435108035714,594.816416667,633.23595,616.3026225,0,0,10800,10800,616.3026225,16.9333275,0,275.240751209,37.8121203075,313.052871516,joint_price,8.455355
2025-12-21,8,01:20,01:30,0.3961,0.436925,0.440886607143,633.062583333,622.696666667,658.048916667,0,0,10800,10800,658.048916667,0,35.35225,260.653175892,0,260.653175892,joint_price,5.388
2025-12-21,9,01:30,01:40,0.4368,0.43805,0.439035714286,619.343074167,637.489266667,642.565723333,0,0,10800,10800,642.565723333,0,5.07645666667,280.672707952,0,280.672707952,joint_price,13.48762
2025-12-21,10,01:40,01:50,0.475,0.43165,0.438421428571,627.6921625,622.368,648.0837125,0,0,10800,10800,648.0837125,0,25.7157125,307.839763437,0,307.839763437,joint_price,0.726629999999
2025-12-21,11,01:50,02:00,0.4651,0.421625,0.436623214286,661.527166667,597.858333333,685.719083333,0,0,10800,10800,685.719083333,0,87.86075,318.927945658,0,318.927945658,joint_price,1.3235
2025-12-21,12,02:00,02:10,0.455,0.413825,0.424040625,646.228268333,642.746233333,661.7217475,0,0,10800,10800,661.7217475,0,18.9755141667,301.083395112,0,301.083395112,joint_price,1.1306
2025-12-21,13,02:10,02:20,0.4629,0.4235,0.426350892857,631.052563333,653.869116667,653.893145833,0,0,10800,10800,653.893145833,0,0.0240291666667,302.687137206,0,302.687137206,joint_price,3.777595
2025-12-21,14,02:20,02:30,0.4713,0.45095,0.452293303571,636.174416667,621.75,659.575583333,0,0,10800,10800,659.575583333,0,37.8255833333,310.857972425,0,310.857972425,joint_price,10.553
2025-12-21,15,02:30,02:40,0.4513,0.47605,0.480582589286,631.607351667,636.643333333,647.648925,0,0,10800,10800,647.648925,0,11.0055916667,292.283959852,0,292.283959852,joint_price,0
2025-12-21,16,02:40,02:50,0.4352,0.4672,0.474776339286,631.031465833,631.910733333,648.459130833,0,0,10800,10800,648.459130833,0,16.5483975,282.209413739,0,282.209413739,joint_price,29.5853
2025-12-21,17,02:50,03:00,0.4577,0.4425,0.450607142857,643.36675,625.288333333,672.985083333,0,0,10800,10800,672.985083333,0,47.69675,308.025272642,0,308.025272642,joint_price,4.771
2025-12-21,18,03:00,03:10,0.5147,0.45335,0.461302232143,659.633109167,696.757683333,683.201630833,0,0,10800,10800,683.201630833,13.5560525,0,351.64387939,34.8865011087,386.530380499,joint_price,10.953875
2025-12-21,19,03:10,03:20,0.5083,0.475475,0.487392857143,665.101346667,685.888783333,689.722994167,0,0,10800,10800,689.722994167,0,3.83421083333,350.586197935,0,350.586197935,joint_price,4.307475
2025-12-21,20,03:20,03:30,0.4686,0.477625,0.492938839286,654.0535,624.79,680.191833333,0,0,10800,10800,680.191833333,0,55.4018333333,318.7378931,0,318.7378931,joint_price,0.1525
2025-12-21,21,03:30,03:40,0.5119,0.455,0.464102232143,637.550793333,703.4143,662.097865833,0,0,10800,10800,662.097865833,41.3164341667,0,338.92789752,105.74941325,444.67731077,joint_price,12.653985
2025-12-21,22,03:40,03:50,0.5023,0.45585,0.462778571429,650.142451667,737.32095,674.817339167,0,0,10800,10800,674.817339167,62.5036108333,0,338.960749463,156.977818608,495.938568071,joint_price,14.963675
2025-12-21,23,03:50,04:00,0.4324,0.473575,0.485922321429,674.047666667,679.858333333,701.595,0,0,10800,10800,701.595,0,21.7366666667,303.369678,0,303.369678,joint_price,5.634
2025-12-21,24,04:00,04:10,0.4412,0.4603,0.475445089286,661.465631667,673.157066667,684.589028333,0,0,10800,10800,684.589028333,0,11.4319616667,302.040679301,0,302.040679301,joint_price,6.208905
2025-12-21,25,04:10,04:20,0.4805,0.4702,0.483954017857,672.979968333,680.399233333,698.137489711,0,0,10800,10800,698.137489711,0,17.7382563776,335.455063806,0,335.455063806,joint_price,15.7382832653
2025-12-21,26,04:20,04:30,0.5015,0.500325,0.512016517857,708.364416667,677.478333333,734.4435,0,0,10800,10800,734.4435,0,56.9651666667,368.32341525,0,368.32341525,joint_price,25.744
2025-12-21,27,04:30,04:40,0.5024,0.49045,0.503417410714,701.5742775,686.979733333,718.927691667,0,0,10800,10800,718.927691667,0,31.9479583333,361.189272293,0,361.189272293,joint_price,10.486135
2025-12-21,28,04:40,04:50,0.4798,0.48365,0.496445982143,677.190815935,680.602566667,696.834807721,0,0,10800,10800,696.834807721,0,16.2322410544,334.341340745,0,334.341340745,joint_price,4.77441459184
2025-12-21,29,04:50,05:00,0.4753,0.494475,0.505902678571,677.111833333,672.051666667,706.509583333,0,0,10800,10800,706.509583333,0,34.4579166667,335.804004958,0,335.804004958,joint_price,46.0915
2025-12-21,30,05:00,05:10,0.535,0.4931,0.507021428571,714.736679354,702.989983333,730.933953486,0,0,10800,10800,730.933953486,0,27.9439701531,391.049665115,0,391.049665115,joint_price,7.61644979592
2025-12-21,31,05:10,05:20,0.5436,0.490525,0.506186607143,718.666563622,708.874733333,738.92494131,0,0,10800,10800,738.92494131,0,30.0502079762,401.679598096,0,401.679598096,joint_price,14.7409832653
2025-12-21,32,05:20,05:30,0.468,0.461875,0.476224107143,686.008333333,677.763333333,716.668916667,0,0,10800,10800,716.668916667,0,38.9055833333,335.401053,0,335.401053,joint_price,1.642
2025-12-21,33,05:30,05:40,0.4338,0.4144,0.427304910714,694.169117738,679.624416667,715.116847262,0,0,10800,10800,715.116847262,0,35.4924305952,310.217688342,0,310.217688342,joint_price,-4995.82547337
2025-12-21,34,05:40,05:50,0.6915,0.647625,0.6632125,779.458715901,786.285766667,797.940610969,0,0,10800,10800,797.940610969,0,11.6548443027,551.775932485,0,551.775932485,joint_price,1.74197142857
2025-12-21,35,05:50,06:00,1.0594,1.0175,1.03636383929,880.945833333,915.108333333,910.31475,0,0,10800,10800,910.31475,4.79358333333,0,964.38744615,25.3916109167,989.779057067,joint_price,19.486
2025-12-21,36,06:00,06:10,1.081,1.047275,1.06282053571,893.360374949,906.479566667,912.192160901,0,0,10800,10800,912.192160901,0,5.71259423469,986.079725934,0,986.079725934,joint_price,4050
2025-12-21,37,06:10,06:20,1.0359,0.986375,1.001953125,876.035997228,901.305416667,898.892892517,0,0,10800,10800,898.892892517,2.41252414966,0,931.163147358,12.4956688332,943.658816192,joint_price,0
2025-12-21,38,06:20,06:30,1.0597,1.004725,1.02623035714,877.946583333,931.175,899.194416667,0,0,10800,10800,899.194416667,31.9805833333,0,952.876323342,169.449120792,1122.32544413,joint_price,40.3154821429
2025-12-21,39,06:30,06:40,1.0176,1.0244,1.05106428571,893.402221633,890.858333333,915.968184116,0,0,10800,10800,915.968184116,0,25.1098507823,932.089224156,0,932.089224156,joint_price,7.36689908163
2025-12-21,40,06:40,06:50,1.0168,1.04,1.07430357143,912.290292789,872.208166667,937.806973027,0,0,10800,10800,937.806973027,0,65.5988063605,953.562130174,0,953.562130174,joint_price,2.66382897959
2025-12-21,41,06:50,07:00,1.0595,1.0425,1.08527321429,917.473862245,895.7,939.553120748,0,0,10800,10800,939.553120748,0,43.8531207483,995.456531433,0,995.456531433,joint_price,3.10452040816
2025-12-21,42,07:00,07:10,1.0282,1.0121,1.057690625,871.451274847,864.683533333,883.885635612,0,0,10800,10800,883.885635612,0,19.2021022789,908.811210537,0,908.811210537,joint_price,0
2025-12-21,43,07:10,07:20,0.9987,0.981975,1.02864955357,818.867078707,816.879,840.767749252,0,0,10800,10800,840.767749252,0,23.8887492517,839.674751178,0,839.674751178,joint_price,2.20065306122
2025-12-21,44,07:20,07:30,0.9724,0.929525,0.977613392857,769.106166667,756.840833333,790.557424745,0,0,10800,10800,790.557424745,0,33.7165914116,768.738039822,0,768.738039822,joint_price,1.21789540816
2025-12-21,45,07:30,07:40,0.9109,0.84645,0.894970535714,717.818422466,678.191166667,741.220191514,0,0,10800,10800,741.220191514,0,63.0290248469,675.17747245,0,675.17747245,joint_price,-4997.65078908
2025-12-21,46,07:40,07:50,1.0903,1.037375,1.088821875,796.245774847,768.73535,824.410159269,0,0,10800,10800,824.410159269,0,55.6748092687,898.854396651,0,898.854396651,joint_price,9.5463955102
2025-12-21,47,07:50,08:00,1.4063,1.379925,1.43531607143,942.881178997,940.154583333,141.53120068,0,833.333333333,10800,9874.07407407,974.864534014,0,34.7099506803,199.035327517,0,199.035327517,joint_price,25.3196683673
2025-12-21,48,08:00,08:10,1.4458,1.41325,1.46842589286,942.208170289,899.032816667,137.758708112,0,833.333333333,9874.07407407,8948.14814815,971.092041446,0,72.0592247789,199.171540189,0,199.171540189,joint_price,-6.8212102633e-13
2025-12-21,49,08:10,08:20,1.3908,1.336525,1.39149017857,868.321835935,823.545816667,66.3073086735,0,833.333333333,8948.14814815,8022.22222222,899.640642007,0,76.0948253401,92.2202049031,0,92.2202049031,joint_price,-6.8212102633e-13
2025-12-21,50,08:20,08:30,1.3742,1.30775,1.36439910714,798.738142857,797.8975,3.9769630102,0,833.333333333,8022.22222222,7096.2962963,837.310296344,0,39.4127963435,5.46514256862,0,5.46514256862,joint_price,1.76575
2025-12-21,51,08:30,08:40,1.345,1.28515,1.34319017857,738.249766548,729.992316667,0,0,771.169927976,7096.2962963,6239.44082077,771.169927976,0,41.1776113095,0,0,0,joint_price,0
2025-12-21,52,08:40,08:50,1.3284,1.275,1.33458303571,686.74783182,680.076133333,0,0,721.913052551,6239.44082077,5437.31520682,721.913052551,0,41.8369192177,0,0,0,joint_price,0
2025-12-21,53,08:50,09:00,1.3231,1.262375,1.32242678571,645.424665816,652.34375,0,0,680.33247534,5437.31520682,4681.39023422,680.33247534,0,27.9887253401,0,0,0,joint_price,0
2025-12-21,54,09:00,09:10,1.2929,1.2198,1.27807946429,615.310914422,584.00365,632.618060918,0,26.9769536905,4681.39023422,4651.41584123,659.595014609,0,75.5913646088,817.911890961,0,817.911890961,joint_price,3795.70836551
2025-12-21,55,09:10,09:20,1.2522,1.2081,1.27033928571,589.660946633,527.685366667,636.519820408,0,0,4651.41584123,4651.41584123,636.519820408,0,108.834453741,797.050119115,0,797.050119115,joint_price,3819.11892245
2025-12-21,56,09:20,09:30,1.2211,1.218775,1.28562008929,556.015027636,505.665,0,0,593.056704082,4651.41584123,3992.46394781,593.056704082,0,87.3917040816,0,0,0,joint_price,0
2025-12-21,57,09:30,09:40,1.2184,1.188325,1.25194732143,504.457278673,481.458866667,554.194687517,0,0,3992.46394781,3992.46394781,554.194687517,0,72.7358208503,675.230807271,0,675.230807271,joint_price,39.9472134694
2025-12-21,58,09:40,09:50,1.2822,1.195775,1.28524821429,450.222866259,426.60045,0,0,502.445761973,3992.46394781,3434.19087895,502.445761973,0,75.8453119728,0,0,0,joint_price,-2982.81692337
2025-12-21,59,09:50,10:00,1.3753,1.252775,1.38517723214,414.23017517,360.307083333,0,0,481.289873724,3434.19087895,2899.42435259,481.289873724,0,120.982790391,0,0,0,joint_price,0
2025-12-21,60,10:00,10:10,1.4027,1.27735,1.41620580357,401.229878605,331.193616667,0,0,462.042173963,2899.42435259,2386.0441593,462.042173963,0,130.848557296,0,0,0,joint_price,0
2025-12-21,61,10:10,10:20,1.3591,1.233,1.362578125,357.168719677,326.093433333,0,0,418.623615952,2386.0441593,1920.90680824,418.623615952,0,92.530182619,0,0,0,joint_price,-2319.92611224
2025-12-21,62,10:20,10:30,1.3321,1.18945,1.31763705357,288.004930272,331.784583333,0,0,343.051883503,1920.90680824,1539.73804879,343.051883503,0,11.2673001701,0,0,0,joint_price,-2054.26453061
2025-12-21,63,10:30,10:40,1.3769,1.21925,1.35227767857,258.298608452,349.0795,0,0,305.764243912,1539.73804879,1200,305.764243912,43.3152560884,0,0,298.203880541,298.203880541,joint_price,0
2025-12-21,64,10:40,10:50,1.1651,1.051075,1.16032723214,267.195371037,371.06075,324.352816582,0,0,1200,1200,324.352816582,46.7079334184,0,377.903466599,272.097066129,650.000532728,joint_price,33.9781336735
2025-12-21,65,10:50,11:00,0.8057,0.745525,0.815517410714,273.909730867,381.234583333,1182.09348724,833.333333333,0,1200,1950,348.760153912,32.4744294218,0,952.412722673,130.823238926,1083.2359616,joint_price,21.8911913265
2025-12-21,66,11:00,11:10,0.7611,0.66095,0.726316964286,237.957342823,362.097633333,1125.55553969,833.333333333,0,1950,2700,292.222206361,69.8754269728,0,856.660321261,265.910937345,1122.57125861,joint_price,3.14808234694
2025-12-21,67,11:10,11:20,0.7807,0.676125,0.746719196429,209.070055238,322.25115,1091.11104551,833.333333333,0,2700,3450,257.777712177,64.4734378231,0,851.83039323,251.672064543,1103.50245777,joint_price,12.8632578571
2025-12-21,68,11:20,11:30,0.7378,0.678075,0.74724375,213.949830782,282.970416667,1113.34605272,833.333333333,0,3450,4200,280.012719388,2.95769727891,0,821.426717698,10.9109452619,832.33766296,joint_price,0.8132627551
2025-12-21,69,11:30,11:40,0.7527,0.6794,0.749596428571,226.526918895,252.008733333,1121.4855594,833.333333333,0,4200,4950,288.152226071,0,36.1434927381,844.142180564,0,844.142180564,joint_price,36.9571044898
2025-12-21,70,11:40,11:50,0.7117,0.665475,0.74009375,195.889565731,164.707416667,1087.8528432,833.333333333,0,4950,5700,254.519509864,0,89.8120931973,774.224868504,0,774.224868504,joint_price,4.92152081633
2025-12-21,71,11:50,12:00,0.6418,0.636925,0.713457142857,131.584686224,73.35,1039.66452976,833.333333333,0,5700,6450,206.331196429,0,132.981196429,667.256695201,0,667.256695201,joint_price,5.76401275511
2025-12-21,72,12:00,12:10,0.6936,0.61925,0.689756696429,96.4895609524,99.4947,993.189532619,833.333333333,0,6450,7200,159.856199286,0,60.3614992857,688.876259825,0,688.876259825,joint_price,19.5554403061
2025-12-21,73,12:10,12:20,0.7105,0.638475,0.708684375,100.903440748,108.694983333,1022.9352324,833.333333333,0,7200,7950,189.601899065,0,80.9069157313,726.795482619,0,726.795482619,joint_price,117.401274694
2025-12-21,74,12:20,12:30,0.6294,0.634175,0.708171428571,113.105639456,68.1016666667,1026.00091922,833.333333333,0,7950,8700,192.667585884,0,124.565919218,645.764978556,0,645.764978556,joint_price,1.09414285714
2025-12-21,75,12:30,12:40,0.5829,0.555175,0.622117410714,99.9887946429,85.3317666667,1010.79018781,833.333333333,0,8700,9450,177.456854473,0,92.1250878061,589.189600472,0,589.189600472,joint_price,54.7986663265
2025-12-21,76,12:40,12:50,0.7799,0.7117,0.772890625,130.929624643,160.4821,1040.55909209,833.333333333,0,9450,10200,207.225758759,0,46.7436587585,811.532035922,0,811.532035922,joint_price,33.2485246939
2025-12-21,77,12:50,13:00,1.0833,1.0137,1.07598571429,197.433622449,241.000416667,261.716545493,0,0,10200,10200,261.716545493,0,20.7161288265,283.517533733,0,283.517533733,joint_price,26.4760867347
2025-12-21,78,13:00,13:10,1.1248,1.043325,1.10732366071,219.530514541,264.312483333,280.533747806,0,0,10200,10200,280.533747806,0,16.2212644728,315.544359532,0,315.544359532,joint_price,35.7057231633
2025-12-21,79,13:10,13:20,1.0564,1.0237,1.09036607143,243.438083248,225.386166667,297.588039218,0,0,10200,10200,297.588039218,0,72.201872551,314.37200463,0,314.37200463,joint_price,39.8892197959
2025-12-21,80,13:20,13:30,1.0304,1.055975,1.12046473214,277.191536565,177.021666667,329.888063776,0,0,10200,10200,329.888063776,0,152.866397109,339.916660914,0,339.916660914,joint_price,29.9539923469
2025-12-21,81,13:30,13:40,1.0675,1.023875,1.07894776786,279.52863051,192.5097,333.399494048,0,0,10200,10200,333.399494048,0,140.889794048,355.903959896,0,355.903959896,joint_price,18.4990261224
2025-12-21,82,13:40,13:50,1.1926,1.081175,1.16003214286,293.085163759,253.624116667,349.082335238,0,0,10200,10200,349.082335238,0,95.4582185714,416.315593005,0,416.315593005,joint_price,0.352513877549
2025-12-21,83,13:50,14:00,1.3352,1.21655,1.33816517857,327.80163648,301.882916667,0,0,383.458358844,10200,9773.93515684,383.458358844,0,81.5754421769,0,0,0,joint_price,0
2025-12-21,84,14:00,14:10,1.3689,1.2436,1.36887946429,354.545307313,294.896583333,0,0,413.445433724,9773.93515684,9314.55134159,413.445433724,0,118.548850391,0,0,0,joint_price,0
2025-12-21,85,14:10,14:20,1.3382,1.21755,1.334625,402.626197738,317.71575,0,0,455.09705898,9314.55134159,8808.88794272,455.09705898,0,137.38130898,0,0,0,joint_price,0
2025-12-21,86,14:20,14:30,1.3596,1.235425,1.355346875,446.973848214,384.197083333,0,0,492.470364796,8808.88794272,8261.69864851,492.470364796,0,108.273281463,0,0,0,joint_price,0
2025-12-21,87,14:30,14:40,1.4656,1.301125,1.42478883929,434.924159235,430.384333333,0,0,496.316596514,8261.69864851,7710.23576349,496.316596514,0,65.9322631803,0,0,0,joint_price,0
2025-12-21,88,14:40,14:50,1.2648,1.149675,1.24342857143,475.18019665,491.03275,0,0,531.749121071,7710.23576349,7119.40340675,531.749121071,0,40.7163710714,0,0,0,joint_price,0
2025-12-21,89,14:50,15:00,0.8874,0.873525,0.923216964286,567.033281463,558.540416667,1461.42100085,833.333333333,0,7119.40340675,7869.40340675,628.087667517,0,69.5472508503,1296.86499615,0,1296.86499615,joint_price,34.1659005102
2025-12-21,90,15:00,15:10,0.882,0.8506,0.898371428571,599.711489354,586.453583333,1480.9671657,833.333333333,0,7869.40340675,8619.40340675,647.633832364,0,61.1802490306,1306.21304014,0,1306.21304014,joint_price,60.0313369388
2025-12-21,91,15:10,15:20,0.9712,0.910325,0.964039285714,621.753074864,640.806083333,1495.96288784,833.333333333,0,8619.40340675,9369.40340675,662.629554507,0,21.8234711735,1452.87915667,0,1452.87915667,joint_price,33.0887505102
2025-12-21,92,15:20,15:30,0.9596,0.92465,0.972451785714,666.072500425,707.687916667,1529.49815774,833.333333333,0,9369.40340675,10119.4034067,696.164824405,11.5230922619,0,1467.70643217,55.2877966726,1522.99422884,joint_price,9.41602806122
2025-12-21,93,15:30,15:40,0.9392,0.93925,0.983814285714,712.236238316,708.694566667,1500.48281363,756.218436949,0,10119.4034067,10800,744.264376684,0,35.569810017,1409.25345856,0,1409.25345856,joint_price,94.2702453313
2025-12-21,94,15:40,15:50,0.9693,0.959175,1.00316696429,754.982937534,736.84515,785.563388741,0,0,10800,10800,785.563388741,0,48.7182387415,761.446592707,0,761.446592707,joint_price,2.98326122449
2025-12-21,95,15:50,16:00,1.0104,0.980675,1.02371785714,796.710496173,795.930416667,832.775317602,0,0,10800,10800,832.775317602,0,36.8449009354,841.436180905,0,841.436180905,joint_price,13.5137346939
2025-12-21,96,16:00,16:10,0.98,1.00345,1.04342633929,839.435293724,801.381866667,863.816896327,0,0,10800,10800,863.816896327,0,62.4350296599,846.5405584,0,846.5405584,joint_price,0
2025-12-21,97,16:10,16:20,0.9673,1.027275,1.06159419643,872.075357381,842.64315,896.945681871,0,0,10800,10800,896.945681871,0,54.3025318707,867.615558074,0,867.615558074,joint_price,0
2025-12-21,98,16:20,16:30,1.0182,1.050575,1.081028125,911.686268707,925.109166667,932.907855017,0,0,10800,10800,932.907855017,0,7.79868835034,949.886777978,0,949.886777978,joint_price,1.32030612245
2025-12-21,99,16:30,16:40,1.0861,1.0727,1.10591205357,984.519439286,959.7928,1007.09715922,0,0,10800,10800,1007.09715922,0,47.3043592177,1093.80822463,0,1093.80822463,joint_price,0
2025-12-21,100,16:40,16:50,1.1066,1.101125,1.13272991071,1030.77695692,992.864183333,1053.37815548,0,0,10800,10800,1053.37815548,0,60.5139721429,1165.66826685,0,1165.66826685,joint_price,0
2025-12-21,101,16:50,17:00,1.0879,1.1195,1.14446205357,1036.10647109,1028.79666667,1048.44635077,0,0,10800,10800,1048.44635077,0,19.6496840986,1140.604785,0,1140.604785,joint_price,0
2025-12-21,102,17:00,17:10,1.0972,1.1043,1.12702276786,1037.96428315,1018.6957,1048.93122731,0,0,10800,10800,1048.93122731,0,30.2355273129,1150.88734261,0,1150.88734261,joint_price,0
2025-12-21,103,17:10,17:20,1.1283,1.10505,1.12295178571,1037.65399068,1025.7503,1051.90003689,0,0,10800,10800,1051.90003689,0,26.1497368878,1186.85881162,0,1186.85881162,joint_price,0
2025-12-21,104,17:20,17:30,1.1382,1.115825,1.12463035714,1044.51758333,1056.46166667,1060.09808333,0,0,10800,10800,1060.09808333,0,3.63641666667,1206.60363845,0,1206.60363845,joint_price,0
2025-12-21,105,17:30,17:40,1.103,1.097025,1.09940133929,1069.73590121,1048.34913333,1083.15172711,0,0,10800,10800,1083.15172711,0,34.8025937755,1194.716355,0,1194.716355,joint_price,2.23500346939
2025-12-21,106,17:40,17:50,1.1407,1.1599,1.16155089286,931.528150408,898.743433333,954.069055459,0,0,10800,10800,954.069055459,0,55.3256221259,1088.30657156,0,1088.30657156,joint_price,1.34694479592
2025-12-21,107,17:50,18:00,1.2479,1.279,1.28147232143,713.916833333,712.633333333,727.613333333,0,0,10800,10800,727.613333333,0,14.98,907.988678667,0,907.988678667,joint_price,0
2025-12-21,108,18:00,18:10,1.2957,1.3051,1.30393839286,703.417868844,715.41445,719.767649184,0,0,10800,10800,719.767649184,0,4.35319918367,932.602943047,0,932.602943047,joint_price,0
2025-12-21,109,18:10,18:20,1.2826,1.292375,1.29330625,740.991814371,748.267933333,758.326160204,0,0,10800,10800,758.326160204,0,10.0582268707,972.629133078,0,972.629133078,joint_price,0
2025-12-21,110,18:20,18:30,1.238,1.284975,1.29025044643,730.342666667,730.008333333,746.845833333,0,0,10800,10800,746.845833333,0,16.8375,924.595141667,0,924.595141667,joint_price,0
2025-12-21,111,18:30,18:40,1.2107,1.27965,1.28187589286,732.722707517,734.344383333,748.247087653,0,0,10800,10800,748.247087653,0,13.9027043197,905.902749022,0,905.902749022,joint_price,0
2025-12-21,112,18:40,18:50,1.3293,1.32835,1.3543875,730.312754456,750.083216667,317.541671769,0,430.723599456,10800,10321.4182228,748.265271224,1.81794544218,0,422.108144282,12.0829743814,434.191118664,joint_price,1.66590999999
2025-12-21,113,18:50,19:00,1.5214,1.3984,1.46224017857,717.533916667,748.46,0,0,742.126166667,10321.4182228,9496.8335932,742.126166667,6.33383333333,0,0,48.1814701667,48.1814701667,joint_price,0
2025-12-21,114,19:00,19:10,1.5659,1.398025,1.46344598214,717.290099269,722.483233333,0,0,734.135548895,9496.8335932,8681.12742776,734.135548895,0,11.6523155612,0,0,0,joint_price,0
2025-12-21,115,19:10,19:20,1.5266,1.394325,1.45700089286,730.056335833,726.165516667,0,0,744.853297483,8681.12742776,7853.51265278,744.853297483,0,18.6877808163,0,0,0,joint_price,0
2025-12-21,116,19:20,19:30,1.4847,1.41345,1.48207321429,739.120833333,744.431666667,0,0,759.287,7853.51265278,7009.86043056,759.287,0,14.8553333333,0,0,0,joint_price,0
2025-12-21,117,19:30,19:40,1.4671,1.41215,1.475946875,725.810391667,716.9287,0,0,743.833775833,7009.86043056,6183.37845741,743.833775833,0,26.9050758333,0,0,0,joint_price,0
2025-12-21,118,19:40,19:50,1.5039,1.395,1.45338258929,708.084944167,733.1195,0,0,727.043715833,6183.37845741,5375.55210648,727.043715833,6.07578416667,0,0,45.6868590412,45.6868590412,joint_price,0
2025-12-21,119,19:50,20:00,1.5483,1.387325,1.44822946429,705.39225,780.268333333,0,0,727.29375,5375.55210648,4567.44793981,727.29375,52.9745833333,0,0,410.102736875,410.102736875,joint_price,0
2025-12-21,120,20:00,20:10,1.5137,1.405175,1.47276339286,721.923391667,747.5859,0,0,742.873784167,4567.44793981,3742.03262407,742.873784167,4.71211583333,0,0,35.6636486846,35.6636486846,joint_price,0
2025-12-21,121,20:10,20:20,1.4654,1.400425,1.465215625,733.268435,692.8171,0,0,753.468086667,3742.03262407,2904.84586111,753.468086667,0,60.6509866667,0,0,0,joint_price,0
2025-12-21,122,20:20,20:30,1.488,1.4052,1.46532053571,736.421333333,681.751666667,0,0,764.618833333,2904.84586111,2055.26937963,764.618833333,0,82.8671666667,0,0,0,joint_price,0
2025-12-21,123,20:30,20:40,1.5616,1.4582,1.52697455357,746.181671667,720.3711,0,0,769.742441667,2055.26937963,1200,769.742441667,0,49.3713416667,0,0,0,joint_price,0
2025-12-21,124,20:40,20:50,1.3465,1.262475,1.30770044643,736.775943333,722.800166667,758.370088333,0,0,1200,1200,758.370088333,0,35.5699216667,1021.14532394,0,1021.14532394,joint_price,29.856095
2025-12-21,125,20:50,21:00,0.9601,0.936825,0.936626339286,719.2565,690.743333333,742.756666667,0,0,1200,1200,742.756666667,0,52.0133333333,713.120675667,0,713.120675667,joint_price,17.9765
2025-12-21,126,21:00,21:10,0.8829,0.92085,0.913495535714,732.01414,704.5435,754.342486667,0,0,1200,1200,754.342486667,0,49.7989866667,666.008981478,0,666.008981478,joint_price,5.362525
2025-12-21,127,21:10,21:20,0.9151,0.9495,0.948566071429,736.309564167,721.160716667,760.815363333,0,0,1200,1200,760.815363333,0,39.6546466667,696.222138986,0,696.222138986,joint_price,7.145505
