date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-03-19,41597.22545303765,1364.8687362345788,42962.09418927223,69547.2052955267,21737.180745160345,19563.462670644316,302.44292017636707,8210.459691187043,8428.291754873715,8428.291754873715,half_life28,56,48.47702887423008,2025-03-18,2025-03-14
2025-03-20,39261.57082343848,2469.6899365498334,41731.26075998832,64252.912272201494,17166.1375708501,19548.453685832334,602.3688726062937,5028.635443123363,8428.291754873715,4107.6402998620215,half_life28,56,48.47702887423008,2025-03-19,2025-03-14
2025-03-21,15160.888273821594,858.1320004975444,16019.020274319138,29743.695954103896,14071.146367270045,12948.703148978411,243.79043017573633,16831.578649321338,4107.6402998620215,3807.570277526478,half_life28,56,48.47702887423008,2025-03-20,2025-03-14
2025-03-22,17321.828651824835,808.2546097799072,18130.08326160474,34709.099439962025,18892.602626224834,12619.74107309973,284.8422150155893,12839.880368519182,3807.570277526478,8428.291754873715,uniform56,56,56.0,2025-03-21,2025-03-21
2025-03-23,39378.608237700915,3097.1079366339727,42475.7161743349,65881.07269345515,21132.172696105197,19018.955426494682,845.4076682029481,5843.542975380924,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-22,2025-03-21
2025-03-24,39116.58037067243,2203.8610335838866,41320.441404256315,65452.22114730376,21005.88341809594,18905.295076286347,643.9641934339581,5997.0999155948,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-23,2025-03-21
2025-03-25,39245.89164520237,4496.310673218143,43742.20231842052,65815.19667940326,21420.75460015951,19278.679140143562,1194.6147931533474,3917.611295873996,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-24,2025-03-21
2025-03-26,39553.21854970878,542.4318962905204,40095.6504459993,66319.72533074676,21430.56625308846,19287.50962777962,189.61482061791372,8773.728659389173,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-25,2025-03-21
2025-03-27,37124.174131998,2289.1619025479285,39413.33603454593,60714.1302078789,16426.672936706345,19175.858695102957,651.0577999007928,5397.384366176303,8428.291754873715,3798.872157108861,uniform56,56,56.0,2025-03-26,2025-03-21
2025-03-28,14722.074434802795,1345.701842120327,16067.77627692312,29153.719092355474,13719.432633395769,12613.728532675237,352.48649469387647,17578.62071966215,3798.872157108861,3518.2314383714765,uniform56,56,56.0,2025-03-27,2025-03-21
2025-03-29,16958.244507190473,921.2978537544554,17879.542360944928,34452.70294229318,18967.53176596954,12412.686374686295,233.0763295975059,20423.724697274112,3518.2314383714765,8428.291754873715,uniform56,56,56.0,2025-03-28,2025-03-28
2025-03-30,37641.42963898493,2159.229216975383,39800.65885596031,63124.12971093101,20318.604949998895,18286.744454999003,550.1124218849211,6296.7619378160425,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-29,2025-03-28
2025-03-31,37130.095637267776,7066.045007220281,44196.140644488056,62382.62383855083,20347.603230066285,18312.842907059658,1783.2202850510203,5179.694317261903,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-30,2025-03-28
2025-04-01,37005.629087996545,9278.365316255196,46283.994404251745,62394.21585208919,20396.463813267343,18356.817431940617,3194.218839985829,3339.936794081631,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-03-31,2025-03-28
2025-04-02,37235.83137864765,11888.187245517598,49124.01862416525,62826.709177734476,20410.928780652073,18369.83590258687,3049.775765891938,3400.0566655612247,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-04-01,2025-03-28
2025-04-03,35692.37692549658,2030.9974827249252,37723.374408221505,58677.25647847423,15099.561604734576,18463.951102450817,470.2310969557826,6648.346806479591,8428.291754873715,3290.2802939297135,uniform56,56,56.0,2025-04-02,2025-03-28
2025-04-04,14422.344755795986,611.880182300961,15034.224938096946,28818.195105338273,13560.997923668823,12238.627344074048,150.75522909863943,21215.77750484214,3290.2802939297135,3254.726581914945,uniform56,56,56.0,2025-04-03,2025-03-28
2025-04-05,16861.171645691484,1158.9113281590733,18020.082973850556,34545.15797169039,18973.18134355835,12167.788338240714,325.5048343367345,16021.154817376151,3254.726581914945,8428.291754873715,uniform56,56,56.0,2025-04-04,2025-04-04
2025-04-06,37751.5514543025,713.2018411526425,38464.753295455135,63944.10697060489,20525.534035130535,18472.98063161748,192.97201197278883,7674.449312397961,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-04-05,2025-04-04
2025-04-07,37413.525639683765,650.2734854674505,38063.79912515122,63479.085861921965,20445.02088571632,18400.518797144694,205.79813459183507,8397.662624608842,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-04-06,2025-04-04
2025-04-08,37050.147080501745,2887.184974424942,39937.332054926694,62942.14933718271,20438.85680489622,18394.9711244066,659.5003027456783,7204.570342772109,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-04-07,2025-04-04
2025-04-09,36736.62478350592,7203.544733118783,43940.1695166247,62205.09347541214,20367.484431672485,18330.735988505236,2060.2033348639475,3094.2373504421776,8428.291754873715,8428.291754873715,uniform56,56,56.0,2025-04-08,2025-04-04
2025-04-10,34785.63754460891,2673.8295617685594,37459.46710637747,57225.638973245565,14928.495552183558,18460.54302234878,606.899061156462,6903.947604567247,8428.291754873715,3131.5852188680456,uniform56,56,56.0,2025-04-09,2025-04-04
2025-04-11,13972.960352192973,1086.4812327948916,15059.441584987864,28197.00612979595,13357.594589333972,12082.983857764522,261.35827826530607,21867.103509825138,3131.5852188680456,3067.1288007044686,uniform56,56,56.0,2025-04-10,2025-04-04
2025-04-12,16602.977430381354,662.7803374111163,17265.75776779247,34308.307290469675,18992.50682403832,12007.210388886973,160.2203269727895,18458.070632291114,3067.1288007044686,8428.291754873715,uniform42,42,42.00000000000001,2025-04-11,2025-04-11
2025-04-13,36713.83581074148,1423.7465436975326,38137.582354439015,62336.42974254744,20490.562252175132,18441.506026957617,330.22225440476313,6341.237288401362,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-04-12,2025-04-11
2025-04-14,36208.91128491342,1355.2470460497375,37564.15833096315,61588.40799975832,20414.807608807787,18373.326847927005,382.32083496598705,7401.216273843538,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-04-13,2025-04-11
2025-04-15,36306.430664742256,1360.7806784911688,37667.21134323342,61695.2031213683,20329.03013749259,18296.127123743332,306.2387931802731,9829.110067465985,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-04-14,2025-04-11
2025-04-16,35867.07895928376,2254.5309898705764,38121.609949154335,60970.86106458154,20147.65357472702,18132.88821725432,742.728830867347,3919.2325879761916,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-04-15,2025-04-11
2025-04-17,33382.75001987582,1053.4543738471555,34436.204393722976,55031.26082259639,14057.169736772485,18001.590923019627,240.55136151360452,6347.891020357143,8428.291754873715,2788.750960892631,uniform42,42,42.00000000000001,2025-04-16,2025-04-11
2025-04-18,13464.562313575245,454.98535456528,13919.547668140525,27375.457112806147,12957.48631399384,11764.726299941394,166.5960297448977,19995.175945165265,2788.750960892631,2680.1914262633472,uniform42,42,42.00000000000001,2025-04-17,2025-04-11
2025-04-19,15987.447974426037,625.3039077794715,16612.751882205506,33437.506458264455,18914.45776389093,11569.885210230514,227.00224394557785,19535.25689854962,2680.1914262633472,8428.291754873715,uniform56,56,56.0,2025-04-18,2025-04-18
2025-04-20,35383.34448567312,1634.8768415606646,37018.22132723378,60377.049556646925,20014.11096614614,18100.5876322033,383.8610005272113,6889.642339897957,8428.291754873715,8335.649918707348,uniform56,56,56.0,2025-04-19,2025-04-18
2025-04-21,35023.98955559426,1256.3328050377138,36280.322360631966,60024.89817401362,20108.314752798557,18116.955176131873,355.76599695578284,9872.394210969385,8335.649918707348,8315.124735378853,uniform56,56,56.0,2025-04-20,2025-04-18
2025-04-22,35132.095370606665,1682.447567771634,36814.542938378305,59833.846489258416,19978.165507550148,17980.348956795136,551.430087193876,6234.530709030615,8315.124735378853,8315.124735378853,uniform56,56,56.0,2025-04-21,2025-04-18
2025-04-23,35192.67046659353,639.8770049529941,35832.547471546524,60263.33510907512,19975.960135649166,17978.364122084247,172.8737193877556,7038.696098231293,8315.124735378853,8315.124735378853,uniform56,56,56.0,2025-04-22,2025-04-18
2025-04-24,32303.802756239857,996.5206569095926,33300.323413149454,53568.53180903733,13699.852163332464,17944.865164465205,180.02662272108842,10903.46473289116,8315.124735378853,2396.396927052867,uniform56,56,56.0,2025-04-23,2025-04-18
2025-04-25,12744.076003998807,644.7621120361061,13388.838116034913,26435.089017496248,12448.343720588706,11301.622711063843,147.40403768707517,23435.41439565846,2396.396927052867,2292.9763622177625,uniform56,56,56.0,2025-04-24,2025-04-18
2025-04-26,15505.711585915025,977.4916036449174,16483.203189559943,32834.04433846854,18660.413415200455,11146.976398240715,238.4023871938782,25488.81607536934,2292.9763622177625,8245.854089742581,uniform56,56,56.0,2025-04-25,2025-04-25
2025-04-27,32678.459347784083,4701.841417318889,37380.30076510298,55608.41569705973,17990.92322635487,16993.08009500942,1117.5099704931981,7154.611352874148,8245.854089742581,7401.263283794428,uniform56,56,56.0,2025-04-26,2025-04-25
2025-04-28,32951.79352120017,16871.063425247066,49822.85694644724,56058.70172957587,18648.18468269754,16895.520442046836,4671.660038047623,2355.7302103061224,7401.263283794428,7283.042347630047,uniform56,56,56.0,2025-04-27,2025-04-25
2025-04-29,34291.68169427857,2673.114202058866,36964.79589633744,58531.59969930101,19714.160536861455,17049.8471034618,662.7632747278927,9096.835823962587,7283.042347630047,8013.420315849122,uniform56,56,56.0,2025-04-28,2025-04-25
2025-04-30,33345.8900109494,2513.920478090918,35859.81048904032,56402.28468804612,17827.978774818584,16713.12172932915,817.3080130102044,7847.881222233562,8013.420315849122,7309.348858741153,uniform56,56,56.0,2025-04-29,2025-04-25
2025-05-01,31035.188849828613,12745.369645537578,43780.55849536619,50984.435847799614,12980.055223914478,16681.84060111486,2728.447809387756,6403.290234387756,7309.348858741153,2039.106502977011,uniform56,56,56.0,2025-04-30,2025-04-25
2025-05-02,13068.814268059956,11082.108452792185,24150.92272085214,26527.830934102447,12176.546737671091,11004.938388563842,2485.6998578911566,13551.602359553019,2039.106502977011,1990.5694150420948,uniform56,56,56.0,2025-05-01,2025-04-25
2025-05-03,16629.97812784434,4899.929689110176,21529.907816954517,34085.59647130112,18733.419970992218,11074.860941897177,992.2874478401353,18552.153240046217,1990.5694150420948,8088.723608210757,half_life28,56,48.47702887423008,2025-05-02,2025-05-02
2025-05-04,36924.43959598839,3454.781079907878,40379.22067589627,61947.159020515894,19591.138195865453,17417.241408274727,865.1304073639471,8903.725306955785,8088.723608210757,8315.124735378853,half_life28,56,48.47702887423008,2025-05-03,2025-05-02
2025-05-05,37670.73062511114,4840.631246963038,42511.36187207418,62920.768086463635,18866.518327391423,16979.866494652284,1148.339510714286,7106.44896443878,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-04,2025-05-02
2025-05-06,37972.39610008389,3678.8719871806334,41651.26808726452,62819.987652467025,18965.09894354788,17068.5890491931,937.9482538265297,8991.343645272107,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-05,2025-05-02
2025-05-07,38201.61392679671,2475.5641835138345,40677.17811031053,63666.165684496504,19555.78183007472,17600.203647067246,526.6856434410442,7169.427194930078,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-06,2025-05-02
2025-05-08,36550.804724976144,2876.4977989708486,39427.302523946986,58117.859723855916,13746.443664919767,18145.092369958402,801.0381143707481,7491.034143265306,8315.124735378853,2229.5395001434736,half_life28,56,48.47702887423008,2025-05-07,2025-05-02
2025-05-09,15917.728407993776,389.579841013854,16307.30824900763,29966.780045801235,12315.36755601954,11222.547217475409,118.39812136054466,20492.971978617643,2229.5395001434736,2083.319557889956,half_life28,56,48.47702887423008,2025-05-08,2025-05-02
2025-05-10,18408.616019038327,701.5063293980488,19110.122348436373,36233.09662668558,18975.647300237226,11166.073081625067,203.48921287414885,16505.96633761424,2083.319557889956,8315.124735378853,half_life28,56,48.47702887423008,2025-05-09,2025-05-09
2025-05-11,38746.00420084251,1779.7053272784074,40525.70952812092,64686.937789275595,20548.579395552944,18386.36179471272,470.4298091156457,7511.070914217689,8315.124735378853,8428.291754873715,half_life28,56,48.47702887423008,2025-05-10,2025-05-09
2025-05-12,39211.22903677395,2586.341558754772,41797.57059552872,65447.70226297727,20639.995209242406,18575.995688318166,898.7787079761883,12351.286216695884,8428.291754873715,8428.291754873715,half_life28,56,48.47702887423008,2025-05-11,2025-05-09
2025-05-13,38580.62083814647,682.9642416379085,39263.585079784374,64385.374040586845,19962.706576616667,17966.435918955,186.42688085034075,9446.31749710885,8428.291754873715,8428.291754873715,half_life28,56,48.47702887423008,2025-05-12,2025-05-09
2025-05-14,38797.98527958534,753.2119428703904,39551.197222455725,64869.907219602326,19926.46286251992,17933.816576267927,272.5441050850339,10135.65625510204,8428.291754873715,8428.291754873715,half_life28,56,48.47702887423008,2025-05-13,2025-05-09
2025-05-15,36179.830967294554,1346.9657043377567,37526.79667163231,57945.85644877175,12973.208241043085,17783.247078223707,367.1982883503407,10358.035290969387,8428.291754873715,1990.5694150420948,half_life28,56,48.47702887423008,2025-05-14,2025-05-09
2025-05-16,15135.498187333415,932.2545664474412,16067.752753780856,28803.425430145522,12171.9689865373,10954.772087883572,289.3924218197281,25160.114419978192,1990.5694150420948,1990.5694150420948,half_life28,56,48.47702887423008,2025-05-15,2025-05-09
2025-05-17,17643.514595849512,2658.261851172875,20301.77644702239,35180.564787904405,18779.844128666933,10901.859715800238,625.0810899659864,17478.86238167037,1990.5694150420948,8315.124735378853,half_life28,56,48.47702887423008,2025-05-16,2025-05-16
2025-05-18,37450.1304696839,2274.050085531589,39724.1805552155,62521.93595023725,18477.471442848713,16629.724298563844,774.145058911565,7772.165764863952,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-17,2025-05-16
2025-05-19,37299.201552879575,1198.5905506733782,38497.79210355296,62689.55682979319,18537.695279054307,16683.925751148876,204.91631438775562,13525.487066275513,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-18,2025-05-16
2025-05-20,36671.492361383265,2851.6630013510076,39523.15536273428,61640.86194164881,18639.16364728938,16775.24728256044,656.6309058182148,5906.1816660714285,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-19,2025-05-16
2025-05-21,37149.42919671121,2712.600549669202,39862.029746380416,62260.894694109134,18607.89072595529,16747.10165335976,734.5095244897946,9771.999862670065,8315.124735378853,8315.124735378853,half_life28,56,48.47702887423008,2025-05-20,2025-05-16
2025-05-22,34717.74951340659,445.996762614178,35163.74627602077,55452.96552140504,11760.554708812433,16584.49923793119,123.30280408163344,9583.582037938777,8315.124735378853,1990.5694150420948,half_life28,56,48.47702887423008,2025-05-21,2025-05-16
