date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-04-01,37534.08767025465,10809.388301493882,48343.475971748536,62620.83252636733,24741.850254763944,22303.842901335953,3250.4751475595244,3224.4488038321974,6733.985905294665,6695.851290589477,55,56,2025-03-31,0,73936.54400704002,0,0
2025-04-02,37542.45864485363,13208.558929886545,50751.01757474017,64223.71411643238,26429.820079383975,22814.950974397176,3118.5168242517016,3292.0264356972807,6695.851290589477,7720.310242323499,55,56,2025-04-01,0,73766.34935593877,0,0
2025-04-03,35475.32154501301,1997.6229244863719,37472.94446949938,58552.5578940959,20362.558219700564,23762.01182273051,459.07396782312986,6547.5551982823135,7720.310242323499,1990.569415042095,26,56,2025-04-02,0,49812.30738140311,0,0
2025-04-04,12368.735073065573,469.38396365986364,12838.119036725437,33799.21732635112,21785.95517920548,15505.862244618267,140.2185912244896,21228.540732988396,1990.569415042095,6313.927299696536,16,56,2025-04-03,7,21869.495380393986,0,0
2025-04-05,12894.293058117819,861.6119548332908,13755.90501295111,34422.67153671772,25294.208836782956,18616.285369771325,321.84663489795867,16022.479721270709,6313.927299696536,10686.83298050514,22,56,2025-04-04,0,45357.66083879256,0,0
2025-04-06,35613.15234988376,700.5241660851436,36313.67651596891,59488.61924272213,22052.70862160911,24347.4377594482,184.57951027210856,7557.8516241666675,10686.83298050514,5943.41649025257,12,56,2025-04-05,0,74545.57087603062,0,0
2025-04-07,36413.43507841927,670.8072021718639,37084.242280591134,62212.201426923835,22512.693352817612,21654.06435625092,207.1238191496582,8317.976966173468,5943.41649025257,4475.44467966324,19,56,2025-04-06,0,73933.73064695267,0,0
2025-04-08,37804.932684253996,3001.892931985639,40806.825616239636,66324.22691346098,25304.469494133675,19881.38220600524,666.1565853401349,7214.102594006022,4475.44467966324,7524.55532033676,34,56,2025-04-07,0,72351.85440629552,0,0
2025-04-09,36193.28892542513,8019.8555066651215,44213.14443209025,61748.78501354226,24290.155880198563,22611.14029217871,2149.278916241499,3084.7373250972437,7524.55532033676,6733.985905294665,51,56,2025-04-08,0,72651.9822408364,0,0
2025-04-10,34609.023803758646,2765.2560820013387,37374.279885759985,58542.8580287822,21900.45085371417,24210.405768342756,595.8631957218705,6988.038239132655,6733.985905294665,1990.569415042095,29,56,2025-04-09,0,48095.08845445659,0,0
2025-04-11,11903.021189615542,841.4050667286392,12744.42625634418,33124.928618938044,25355.653427693764,19213.360820757724,247.31434261904724,21913.300187954384,1990.569415042095,5792.393766306918,23,56,2025-04-10,9,21253.461405500762,0,0
2025-04-12,11959.308736413997,504.8065893304017,12464.115325744398,33223.36025299595,25431.53670840892,19596.17121840136,160.37273426870792,18523.206947257102,5792.393766306918,9262.68972907127,10,56,2025-04-11,1,43998.71352069128,0,0
2025-04-13,34775.11685662829,1563.132373185547,36338.24922981384,58706.754329934054,22438.340396109368,23343.44543983177,361.56867357142914,5697.069563894557,9262.68972907127,5943.41649025257,20,56,2025-04-12,0,71076.6625025118,0,0
2025-04-14,35526.90216811627,1433.3365263463154,36960.23869446258,61848.839906824556,24810.839741374795,22135.919183903978,406.848745731294,7052.736295085036,5943.41649025257,6147.738189318692,25,56,2025-04-13,0,70654.56049919598,0,0
2025-04-15,36287.34025676974,1039.544390171806,37326.88464694155,64783.666329029766,27725.25017720246,22722.383826148878,232.50795670068118,9873.879101343535,6147.738189318692,8498.724380302077,16,56,2025-04-14,0,70029.34177528963,0,0
2025-04-16,35041.03038445412,2313.4375391911512,37354.46792364527,59252.00753882482,22168.542504293426,21849.381987713503,728.8128370918379,3882.0679093367357,8498.724380302077,6498.379546837565,36,56,2025-04-15,0,70814.31535117507,0,0
2025-04-17,33237.41357976563,970.0549655701301,34207.46854533575,56559.134215869264,18481.97964672902,20910.265864873363,218.31962511904652,6337.397709132654,6498.379546837565,1990.569415042095,16,56,2025-04-16,0,46323.01960141226,0,0
2025-04-18,12033.209827356128,325.89783108971835,12359.107658445846,33484.32294543087,24007.78500044509,16713.562657951596,145.51138440476126,19981.494804008802,1990.569415042095,7148.712129797068,14,56,2025-04-17,14,20351.20163161965,0,0
2025-04-19,11576.861256167793,511.050628765348,12087.91188493314,31997.327686418277,24011.70684729985,18146.620343733914,223.47309811224466,19571.035030964584,7148.712129797068,10800.0,13,56,2025-04-18,4,42532.731612423144,0,0
2025-04-20,32616.70555371616,1633.989382960384,34250.69493667655,54902.03365312926,18042.835786318967,21595.911868972005,383.70306738095263,6881.0679198299285,10800.0,5152.847075210475,20,56,2025-04-19,0,68702.7270566614,0,0
2025-04-21,34884.54816054155,1259.5029504960203,36144.051111037574,62048.6182117103,24131.79093303303,20093.192435774727,355.5767414285714,9848.68607254724,5152.847075210475,6866.189565054174,23,56,2025-04-20,0,67910.73692992156,0,0
2025-04-22,33408.78812330066,1626.0809001176644,35034.86902341832,56669.50435700494,19012.11838391912,20236.32594948221,520.2333233673457,6261.015929268712,6866.189565054174,3571.708245126285,31,56,2025-04-21,0,68347.36204902905,0,0
2025-04-23,36523.452813055665,665.232708928375,37188.68552198404,64550.09785496136,27557.173724273507,21051.45635184616,174.08468052721105,6818.548446394558,3571.708245126285,7524.55532033676,18,56,2025-04-22,0,68352.2543924782,0,0
2025-04-24,32224.665846201588,1009.7059288722526,33234.371775073836,55260.08075006529,20263.80990609512,22737.428915485612,183.53765416666647,10827.130713622451,7524.55532033676,2781.13883008419,14,56,2025-04-23,0,44820.226813006564,0,0
2025-04-25,10673.628114777275,502.17796759218646,11175.806082369463,31356.34824567085,23452.621845872152,17434.757942118264,132.47179018707521,23470.598482104037,2781.13883008419,6652.400953823103,11,56,2025-04-24,5,18980.590535028674,0,0
2025-04-26,11076.817907028708,745.0451916396448,11821.863098668353,31080.435690522583,25238.57702507763,19529.9613804516,231.0741983163275,25532.700610879547,6652.400953823103,10009.430584957905,21,56,2025-04-25,4,40131.65809153048,0,0
2025-04-27,30771.444100862536,4571.153395412699,35342.59749627524,54011.41339348557,22161.197250936395,22865.41658046102,1086.654174268708,7228.815713945576,10009.430584957905,6931.122934112378,36,56,2025-04-26,0,63556.34443503392,0,0
2025-04-28,32611.33850009239,18455.139353867035,51066.477853959426,56307.86928588435,23528.862549433106,21362.996901156464,4758.893471456915,2278.9297923979593,6931.122934112378,6733.985905294665,66,56,2025-04-27,0,64560.14979318666,0,0
2025-04-29,33613.39806564881,2644.4134318198185,36257.81149746863,60455.304846149076,27306.428177638092,22728.244049040033,660.7352747278928,9104.642275612247,6733.985905294665,8681.465443124453,20,56,2025-04-28,0,65078.721529194736,0,0
