date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-06-03,46086.09668713826,14404.5243649805,60490.62105211876,70144.4034173583,22787.32020139834,19668.343707543434,3157.3558034693906,1990.4158936394551,1980.185104420576,2865.8805471902774,87,56,2025-06-02,0,82543.43443015631,0,0
2025-06-04,48237.457250206826,12007.939374006348,60245.39662421317,72513.59843584194,21843.28390025612,19739.348561897175,3047.3716937074823,3811.773974523809,2865.8805471902774,2781.13883008419,73,56,2025-06-03,0,87061.9029501316,0,0
2025-06-05,50112.72814203114,6542.884458513887,56655.61260054503,73561.96155928675,21257.719746439034,20631.947771795134,1638.4140451530598,3425.285613129251,2781.13883008419,1200.0,57,56,2025-06-04,0,63496.62729777987,0,0
2025-06-06,18076.64316536521,5775.37683413915,23852.01999950436,35923.42644571053,15044.377896098904,13539.940106489012,1706.2942503449376,5270.287506445578,1200.0,1200.0,42,56,2025-06-05,7,32548.219398924048,0,0
2025-06-07,22514.9134122886,2354.3510552783578,24869.264467566958,46923.152317839296,25046.90970186232,14275.866648342755,760.3038002040812,5785.899897857144,1200.0,9913.500174737115,29,56,2025-06-06,0,65899.87245926609,0,0
2025-06-08,54257.40000201606,39.39936699910673,54296.79936901516,77522.2958820362,18954.49604978371,25325.398528138674,8.687203469387669,18716.96229719388,9913.500174737115,1200.0,2,56,2025-06-07,0,108138.49253801201,0,0
2025-06-09,57940.30728651395,776.5424618531725,58716.849748367116,84263.301614317,24406.14732548288,21965.532592934593,245.59756644557842,11135.571714880954,1200.0,1200.0,12,56,2025-06-08,0,105452.27785990697,0,0
2025-06-10,58192.801614068914,662.6746709800444,58855.47628504896,84720.24829965609,25972.456973261527,23349.98213926871,217.96144181972846,10697.29067414966,1200.0,1226.5938450887786,11,56,2025-06-09,0,106000.63573156873,0,0
2025-06-11,58372.43494771693,4354.960765635294,62727.39571335223,85692.1635868888,26706.17700052067,23310.788437135274,852.4092594897952,7064.737966326535,1226.5938450887786,1990.569415042095,22,56,2025-06-10,0,106326.62835251687,0,0
2025-06-12,58069.94282367144,699.1046793063099,58769.047502977744,84320.18613322478,23935.411369662776,22291.8702326965,202.02467438775557,10426.278237312928,1990.569415042095,1200.0,14,56,2025-06-11,0,75058.21671645,0,0
2025-06-13,19846.964699372165,686.9589351968698,20533.923634569033,40764.377206461744,15529.74691335136,13976.772222016225,165.667059387755,11031.755874514363,1200.0,1200.0,14,56,2025-06-12,0,36244.50836255672,0,0
2025-06-14,24306.735094912983,309.70086333847985,24616.435958251463,49847.76712111405,25016.150403487416,14253.038863138674,141.6274836564636,13032.94031442177,1200.0,9908.381940503086,11,56,2025-06-13,0,71045.05697440839,0,0
2025-06-15,55118.09592607986,8.206497666666086,55126.30242374653,77779.30696462312,21240.149829564503,27377.631346608057,1.955833333333203,13291.769981666666,9908.381940503086,1200.0,2,56,2025-06-14,0,111399.53568415467,0,0
2025-06-16,59890.49559012953,539.3080357023616,60429.8036258319,86426.70298065108,25668.846734402006,23101.962060961803,188.2219235714283,11353.987414115645,1200.0,1200.0,15,56,2025-06-15,0,111589.00231075361,0,0
2025-06-17,59638.17566527411,3471.933989726456,63110.10965500056,86686.29601620852,27083.21532467033,24374.893792203296,727.4799883333336,10068.443255408165,1200.0,1200.0,21,56,2025-06-16,0,112079.08118437802,0,0
