date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-08-11,53952.88982398231,4303.255448219935,58256.145272202244,74826.23290086378,20016.29150436718,16213.196118537415,855.9098631462591,7317.794044846938,7950.0,7950.0,30
2025-08-12,54724.08800490014,9189.486200146617,63913.57420504676,74742.82362127278,20321.367050558492,16460.30731095238,1896.4880984523825,5017.708330119045,7950.0,7950.0,44
2025-08-13,54898.19004218198,5763.673546421347,60661.86358860333,75619.47447666268,20350.40796086336,16483.83044829932,1166.2046513945588,6798.122165493198,7950.0,7950.0,32
2025-08-14,51480.44808744765,4490.778307711199,55971.22639515885,69028.23541179726,14175.456250776855,16414.00212457483,941.6806825510201,6282.170984812927,7950.0,2470.130487282692,35
2025-08-15,23199.19596453916,1333.7852774355863,24532.981241974747,41268.27524511023,13712.205787100023,11081.685431003401,413.7580418877551,21891.786047568028,2470.130487282692,2498.1318834467115,24
2025-08-16,26210.344365605586,1212.1904682260722,27422.534833831658,47712.80432467057,19870.18372586105,11044.055029132653,297.08000858843553,22254.475269863942,2498.1318834467115,8110.124982129819,19
2025-08-17,54838.22877082152,2074.8341438832017,56913.06291470472,75435.4488175653,20259.71526346666,16526.651833010204,438.0523765646251,8975.044147006802,8110.124982129819,7980.922238127365,25
2025-08-18,54740.96045313132,3033.165307383179,57774.12576051451,75317.95658838707,20604.842722060544,16717.752619183673,593.8113024659845,7630.562171309522,7980.922238127365,7950.0,28
2025-08-19,55021.31561837541,3247.194509062646,58268.51012743806,75271.0966243594,20641.806583900223,16719.863332959183,690.2974295408164,7721.79075295918,7950.0,7950.0,27
2025-08-20,55399.00962898904,14383.390644403642,69782.40027339269,74793.38581613546,20548.709380931385,16644.45459855442,3400.7520129761924,3639.1919800680253,7950.0,7950.0,61
2025-08-21,52145.08669863774,4403.8506975046585,56548.93739614239,70134.5935522115,15782.082418997226,17287.23516738095,1000.8551640306124,6796.182981292515,7950.0,2945.8351022297816,30
2025-08-22,23628.54707223496,3594.5977348918263,27223.144807126788,41596.41271605715,13898.676816788442,11382.087275867347,961.0919295068027,18810.34570464286,2945.8351022297816,2807.880597486773,33
2025-08-23,25904.20560188566,913.7507134046932,26817.956315290354,47920.05720716636,19957.275048288815,11338.746262312923,342.65066294217667,17114.17293413265,2807.880597486773,8170.821182821235,16
2025-08-24,56605.73659295617,1398.1275910919794,58003.86418404815,78400.73927151592,22006.240399305032,17483.79378797619,350.26444295918304,10494.967619812924,8170.821182821235,8550.0,23
2025-08-25,57021.21611267824,7747.951410007423,64769.16752268566,78296.59635238409,22059.92197083648,17868.536796377546,1962.4056981802737,5294.529859438776,8550.0,8550.0,39
2025-08-26,56519.25939945255,1733.0053612181869,58252.26476067074,79097.2849862142,22069.574540227804,17876.355377584525,369.0284138945575,9744.275854132145,8550.0,8550.0,15
2025-08-27,56664.507649962135,2107.5033350496333,58772.010985011766,78835.58730276056,22141.23654854287,17934.401604319726,428.3878003571423,7142.991292227888,8550.0,8550.0,24
2025-08-28,53568.09954823047,12782.234606972894,66350.33415520337,72034.18406079007,16116.451961283274,17983.35980748299,2793.120359778912,5926.4172834353685,8550.0,3073.295867951625,45
