date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-05-04,35192.67284758675,0.0,0.0,0.0,0.0,6480.261207543705,41672.934055130456,57555.83264302321,57555.83264302321,0.0,0.0,1615.605782180319,5521.093694469877,19156.7739740032,17241.096576602882,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-05,36496.59498510214,0.0,0.0,0.0,0.0,5142.009762206021,41638.60474730816,59547.98686879633,59547.98686879633,0.0,0.0,1233.4987769107556,3694.9139659663992,20105.64879740691,18095.083917666223,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-06,35129.94522847338,0.0,0.0,0.0,0.0,11413.9527322032,46543.89796067658,56141.721720377886,56141.721720377886,0.0,0.0,2602.0262543306353,4013.2476993000682,18604.179087417895,16743.76117867611,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-07,35960.337642375016,0.0,0.0,0.0,0.0,8391.249714017682,44351.5873563927,57638.613325698854,57638.613325698854,0.0,0.0,2004.0307102371337,2664.9703257201163,19098.27760215856,17188.449841942696,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-08,38235.61393897372,0.0,0.0,0.0,0.0,4817.35036026226,43052.96429923597,61401.00960442728,61401.00960442728,0.0,0.0,1247.0231126499843,4835.6640248410295,19858.562922362365,17872.70663012613,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-09,11850.29474684433,0.0,0.0,0.0,0.0,1298.1402779827342,13148.435024827064,28520.597787245864,28520.597787245864,0.0,0.0,461.5767380820022,19137.526490740653,13452.621845872145,12107.359661284932,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-10,11797.495525702772,0.0,0.0,0.0,0.0,1833.8400082806293,13631.335533983403,28069.585638537697,28069.585638537697,0.0,0.0,652.3638032530158,15229.155324514892,13717.488339424863,12345.739505482374,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-05-11,36756.50406340866,0.0,0.0,0.0,0.0,4800.44649584119,41556.950559249846,60278.909021383864,60278.909021383864,0.0,0.0,1281.323405756635,4093.7003753428544,19824.529684643083,17842.07671617877,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-12,35926.52572360005,0.0,0.0,0.0,0.0,6681.177464320161,42607.70318792021,57992.80170352386,57992.80170352386,0.0,0.0,1888.0366316789355,6065.520832153585,18841.222697158748,16957.100427442874,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-13,37043.367575121985,0.0,0.0,0.0,0.0,2497.7059008453316,39541.07347596732,61248.36508055561,61248.36508055561,0.0,0.0,607.9173268292527,6684.60401230388,20424.656284143217,18382.1906557289,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-14,36211.68559277138,0.0,0.0,0.0,0.0,2529.096823469934,38740.7824162413,59962.387725994835,59962.387725994835,0.0,0.0,797.9400618568416,5814.044579385336,19321.34425133011,17389.209826197097,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-15,37135.03267667201,0.0,0.0,0.0,0.0,2340.693700646334,39475.726377318344,59453.813275301945,59453.813275301945,0.0,0.0,664.6620033704093,5412.837466766252,19405.79528572767,17465.215757154903,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-16,11170.840549100936,0.0,0.0,0.0,0.0,1695.973424096925,12866.81397319786,27259.52813391766,27259.52813391766,0.0,0.0,602.0620458908907,23800.82146188801,13452.621845872149,12107.359661284934,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-17,11156.325630458266,0.0,0.0,0.0,0.0,3194.4444415618027,14350.770072020068,27042.34694148569,27042.34694148569,0.0,0.0,947.5466613759602,16279.165668274443,12619.28851253881,11357.359661284934,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-18,36444.47862709842,0.0,0.0,0.0,0.0,3334.460510096506,39778.93913719493,60219.627484760545,60219.627484760545,0.0,0.0,1069.2767467807835,5692.984041236454,19197.520903048782,17277.768812743903,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-19,34542.68891304263,0.0,0.0,0.0,0.0,3075.4938193662774,37618.1827324089,58148.79849534068,58148.79849534068,0.0,0.0,582.007417782622,9377.857856212822,18377.31506910482,16539.583562194344,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-20,34370.554802308325,0.0,0.0,0.0,0.0,9065.270879804804,43435.82568211313,57048.57763543989,57048.57763543989,0.0,0.0,2249.7276342276677,2925.738813933113,18451.716390677833,16606.544751610054,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-21,34185.1155722447,0.0,0.0,0.0,0.0,8098.329428622954,42283.44500086766,55873.5294678722,55873.5294678722,0.0,0.0,2026.5633066146113,4769.904432453957,17675.730586995214,15908.157528295695,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-22,35204.48893959615,0.0,0.0,0.0,0.0,2675.9685113615947,37880.45745095775,57206.80841326372,57206.80841326372,0.0,0.0,908.0995305027337,5425.206291611842,18730.708354879505,16857.637519391552,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-23,10772.391509075564,0.0,0.0,0.0,0.0,1260.6949357254348,12033.086444800998,26552.681789529077,26552.681789529077,0.0,0.0,495.5726250362013,19413.176039300022,12141.2949193192,10927.165427387275,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-24,11238.068880838495,0.0,0.0,0.0,0.0,1425.1080966404456,12663.17697747894,26794.618302893785,26794.618302893785,0.0,0.0,543.1738441939893,22328.207597828365,12550.831659260752,11295.748493334675,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-25,34834.138588308466,0.0,0.0,0.0,0.0,2811.345405586145,37645.48399389461,57736.65034104795,57736.65034104795,0.0,0.0,623.1981653298701,7985.2815783552305,18295.56744689249,16466.01070220324,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-26,34130.644831364334,0.0,0.0,0.0,0.0,10381.111903877623,44511.75673524196,56184.41009809243,56184.41009809243,0.0,0.0,2905.0247905123997,2658.019905631355,18515.820329734735,16664.23829676126,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-27,33225.158652367114,0.0,0.0,0.0,0.0,4153.618879185757,37378.77753155287,54755.74400850391,54755.74400850391,0.0,0.0,1125.2362345414049,4721.565141449819,17690.478015955017,15921.430214359516,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-28,35442.80860387256,0.0,0.0,0.0,0.0,4079.90412499541,39522.71272886797,58458.11526454387,58458.11526454387,0.0,0.0,1205.6539012638868,5448.483383954402,19414.6168185336,17473.155136680245,1200.0,1200.0,2.2737367544323206e-13,1.1368683772161603e-13,1,0
2025-05-29,35413.23282626493,0.0,0.0,0.0,0.0,6604.9255517986385,42018.15837806357,58019.98051602219,58019.98051602219,0.0,0.0,1636.76184066857,3557.639589887197,19889.792668035556,17900.813401232,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-05-30,10965.709507027103,0.0,0.0,0.0,0.0,2063.2045869701187,13028.91409399722,26699.079519233605,26699.079519233605,0.0,0.0,780.5422842867233,19536.751120327517,13466.37416526146,12119.736748735311,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-05-31,11076.85539367963,0.0,0.0,0.0,0.0,1863.2671282086224,12940.122521888254,27637.114296554308,27637.114296554308,0.0,0.0,747.1071338254308,18605.18510095511,13898.547794246286,12508.693014821658,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-01,42934.33093477624,0.0,0.0,0.0,0.0,38321.83666862217,81256.16760339841,64878.77976223123,64878.77976223123,0.0,0.0,8874.452420472604,404.11875887290483,21242.871238309373,19118.584114478435,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-06-02,44059.670824313995,0.0,0.0,0.0,0.0,29701.975078410847,73761.64590272483,67929.14072341447,67929.14072341447,0.0,0.0,6762.5873896836365,3884.6787815431794,21662.418815549292,19496.17693399436,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-03,44686.92014992412,0.0,0.0,0.0,0.0,18014.450354708846,62701.37050463296,68315.22239197535,68315.22239197535,0.0,0.0,4124.560801762603,2064.4350068753834,21829.81353529227,19646.832181763042,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-04,50224.610301357185,0.0,0.0,0.0,0.0,9486.23745303499,59710.847754392176,75539.35657881128,75539.35657881128,0.0,0.0,2494.5179855421707,6008.816485191057,23797.972624957263,21418.175362461538,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-06-05,48413.7288567261,0.0,0.0,0.0,0.0,11558.925266056114,59972.654122782216,72619.68285539672,72619.68285539672,0.0,0.0,2769.519405160285,2021.0367664535722,22188.474774367583,19969.62729693082,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-06-06,17476.370875306835,0.0,0.0,0.0,0.0,4670.18468424912,22146.555559555956,34951.08647644078,34951.08647644078,0.0,0.0,1352.8647262624497,4149.537539626159,12994.182630770767,11694.764367693691,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-07,18156.71277752351,0.0,0.0,0.0,0.0,2060.918860824262,20217.631638347775,37262.028501288594,37262.028501288594,0.0,0.0,650.1967898171274,5325.323467939868,14603.886564991837,13143.497908492649,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-08,52539.85111006879,0.0,0.0,0.0,0.0,472.1525808597828,53012.00369092856,78912.6996206938,78912.6996206938,0.0,0.0,101.93870837346702,11641.694078768438,21880.20983632172,19692.188852689545,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-06-09,55944.428360743375,0.0,0.0,0.0,0.0,1658.3270477200008,57602.755408463374,81539.28674956043,81539.28674956043,0.0,0.0,491.842941229242,8706.504178356105,23919.12779100234,21527.21501190211,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-06-10,53509.86236384144,0.0,0.0,0.0,0.0,3352.6803590741206,56862.54272291557,78666.89885234262,78666.89885234262,0.0,0.0,875.4498128636483,5643.191953035191,22807.124788377503,20526.412309539755,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-11,55112.43439812567,0.0,0.0,0.0,0.0,9027.893723975807,64140.32812210148,80861.92228326085,80861.92228326085,0.0,0.0,1860.4965338114546,4159.398177774774,24785.743226308667,22307.1689036778,1200.0,1200.0,0.0,1.1368683772161603e-13,1,0
2025-06-12,54452.344250520844,0.0,0.0,0.0,0.0,2796.5565920278605,57248.90084254871,79878.91717585798,79878.91717585798,0.0,0.0,657.1826665985525,5662.52273440499,24211.85674718215,21790.67107246394,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,1,0
2025-06-13,17431.013187531775,0.0,0.0,0.0,0.0,2216.600458792296,19647.61364632407,35475.32691088486,35475.32691088486,0.0,0.0,574.4816190529698,6326.777422285915,13777.174076519179,12399.456668867257,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-14,18080.851484626244,0.0,0.0,0.0,0.0,1034.344420062839,19115.195904689084,35885.945079816,35885.945079816,0.0,0.0,397.22567636946997,8765.161938727451,13246.660674580145,11921.994607122124,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-15,53003.10109670553,0.0,0.0,0.0,0.0,5484.241672062667,58487.3427687682,78143.67418042025,78143.67418042025,0.0,0.0,1266.017859418203,6528.299856681119,22544.17849823992,20289.760648415926,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
2025-06-16,54311.56986200433,0.0,0.0,0.0,0.0,3840.080627156727,58151.65048916106,79299.0358150155,79299.0358150155,0.0,0.0,974.1178926068131,5200.626955943673,23784.739350119675,21406.265415107708,1200.0,1200.0,4.547473508864641e-13,1.1368683772161603e-13,1,0
2025-06-17,54663.39613604882,0.0,0.0,0.0,0.0,5532.460465461496,60195.85660151031,80199.76589472155,80199.76589472155,0.0,0.0,1210.5835954971417,4344.335895038776,24290.023785132413,21861.02140661917,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,1,0
