日期,模型,计划购电费_元,紧急购电费_元,实际总成本_元,计划购电量_kWh,紧急购电量_kWh,紧急购电次数,弃电量_kWh,期初储能_kWh,期末储能_kWh,CVaR紧急成本_元,净负荷RMSE_kWh,净负荷MAE_kWh,80分位覆盖率,季度
2025-03-29,GBDT分位数主模型,16539.315458723533,827.5218547367533,17366.837313460288,31784.36762571512,276.4442570923534,16,21396.026075776797,1200.0,1200.0,845.0696735636119,104.02393608730983,68.92493806618293,0.8958333333333334,Q1
2025-03-30,GBDT分位数主模型,41121.36544298634,1137.351241044411,42258.71668403075,68522.60904407951,412.1211184341215,27,9452.546655963699,1200.0,1200.0,3239.5721961332138,66.79772817043734,41.012468801179494,0.8055555555555556,Q1
2025-03-31,GBDT分位数主模型,40664.389516310286,2000.362254237753,42664.75177054804,67515.13600425115,557.8553887204541,30,6959.939187359228,1200.0,1200.0,2632.549382938299,50.06572225250288,35.10846058292387,0.7708333333333334,Q1
2025-04-01,GBDT分位数主模型,41967.63539421222,4737.371959771122,46705.00735398335,69333.19352897585,1461.5247704409167,51,6438.160019068793,1200.0,1200.0,2155.204612873328,63.11676743305544,43.90853512888581,0.6527777777777778,Q2
2025-04-02,GBDT分位数主模型,39642.13156483982,9839.551526410472,49481.68309125029,66136.33596979901,2597.8601666258146,50,4148.626416290055,1200.0,1200.0,1042.6275269271573,92.75565355211803,55.2896053640555,0.5833333333333334,Q2
2025-04-03,GBDT分位数主模型,40543.065908755234,1695.560595834018,42238.62650458925,67511.80084732524,423.14356043226013,25,7908.864215104279,1200.0,1200.0,1113.8859215253603,47.881024512433015,33.42171062680299,0.75,Q2
2025-04-04,GBDT分位数主模型,15550.784598302984,670.6516296534928,16221.436227956478,30242.258882483155,253.2566916138677,15,21232.93380773683,1200.0,1200.0,539.8386129905344,72.37058596137092,46.27841968834417,0.8958333333333334,Q2
2025-04-05,GBDT分位数主模型,15521.458985937297,2583.515322337631,18104.974308274926,30222.827952386226,737.6136102978838,29,16139.926119010204,1200.0,1200.0,420.8832955947282,52.62828418834439,36.035655178458086,0.8055555555555556,Q2
2025-04-06,GBDT分位数主模型,38318.72002611167,2903.7120015567734,41222.43202766844,64036.32161763675,816.8573245255686,35,6309.725852648711,1200.0,1200.0,2353.9724992732245,43.317056044806705,31.925464927506077,0.7430555555555556,Q2
2025-04-07,GBDT分位数主模型,39776.651150110934,682.1341270743865,40458.78527718532,66699.11140056534,285.14690516551013,19,9543.141449035451,1200.0,1200.0,911.4533725176364,56.3174056450982,34.26303123769455,0.8333333333333334,Q2
2025-04-08,GBDT分位数主模型,40071.03326587324,2103.681399836839,42174.714665710075,67517.92381754324,510.50476595854667,39,9578.386711542564,1200.0,1200.0,2450.7231795756247,84.18048232553355,51.75022217098599,0.7222222222222222,Q2
2025-04-09,GBDT分位数主模型,39829.0889055093,3453.0603293902595,43282.14923489956,66736.21944937989,953.9951338932738,41,4481.067744419073,1200.0,1200.0,1409.2987191327165,69.19980248262797,47.49147057910285,0.6944444444444444,Q2
2025-04-10,GBDT分位数主模型,39295.20781898918,2320.8486234565967,41616.05644244578,65823.84640387786,587.8332693725874,38,7863.021647729542,1200.0,1200.0,1633.5021191292499,57.098832208761614,39.08655686651698,0.7222222222222222,Q2
2025-04-11,GBDT分位数主模型,15072.007948625796,1341.291528668487,16413.299477294284,29852.86956488163,428.10750447500715,23,22141.374612401545,1200.0,1200.0,495.08071151038257,68.59494561380217,45.64866661693294,0.8611111111111112,Q2
2025-04-12,GBDT分位数主模型,15031.776549640956,785.4414928166228,15817.218042457578,29519.30887997931,197.46279087225668,15,17947.28686428947,1200.0,1200.0,720.2838426179694,37.98107630508512,28.628258492083773,0.9583333333333334,Q2
2025-04-13,GBDT分位数主模型,37268.999728228235,4091.375931903162,41360.375660131394,62507.435688978934,1196.577529824859,38,5323.982237506253,1200.0,1200.0,4426.232454685158,58.24886266754813,43.43270503102002,0.6666666666666666,Q2
2025-04-14,GBDT分位数主模型,36788.98611577998,4896.111153433467,41685.09726921345,61756.335055002535,1159.5322810283765,40,6458.619304091806,1200.0,1200.0,1035.3635454452576,59.668727288554024,41.34761960351042,0.6944444444444444,Q2
2025-04-15,GBDT分位数主模型,37805.2879880314,2286.687370596208,40091.975358627606,63370.66286138262,544.246705783395,23,9647.674790855106,1200.0,1200.0,1342.0145871754928,67.64276237052546,46.952586011764545,0.875,Q2
2025-04-16,GBDT分位数主模型,38616.49052713583,1865.512382029931,40482.00290916576,65203.503824353924,566.9194102100254,30,5875.145805854496,1200.0,1200.0,1311.9741129158251,39.83504994865467,28.524199291096416,0.8055555555555556,Q2
2025-04-17,GBDT分位数主模型,36812.60826505443,2832.6520968379373,39645.26036189236,61674.19593597913,770.7498780589581,37,5518.650701568395,1200.0,1200.0,3724.716215721612,41.902867142115014,29.52388128520924,0.875,Q2
2025-04-18,GBDT分位数主模型,14413.630547366996,1705.8682689152702,16119.498816282266,28780.175001790267,552.1999050386958,21,20253.47604911807,1200.0,1200.0,462.96896623046393,42.11831367560935,29.89677856963887,0.8888888888888888,Q2
2025-04-19,GBDT分位数主模型,14400.31155658833,1292.3802726375202,15692.69182922585,28448.14254728014,418.78528660917914,19,19451.986151291174,1200.0,1200.0,516.7689891215796,51.74475861844277,38.70924934773866,0.8611111111111112,Q2
2025-04-20,GBDT分位数主模型,35447.41173221819,6122.353745178438,41569.76547739663,59958.97851177388,1425.6988601926641,40,5514.504988076926,1200.0,1200.0,1306.8783320356886,57.17309077784993,36.63051513543775,0.7569444444444444,Q2
2025-04-21,GBDT分位数主模型,34954.40145252907,1530.6634828220108,36485.06493535108,59244.00535337076,467.1695627222307,35,7323.68712031905,1200.0,1200.0,1035.8647150089687,58.795552130385005,37.82539650779482,0.8055555555555556,Q2
2025-04-22,GBDT分位数主模型,35380.03044532031,4470.008463944681,39850.03890926499,59503.7519122563,1540.693413305439,42,5021.732103496431,1200.0,1200.0,1671.9144359939805,61.83876328856428,38.61172073947929,0.7777777777777778,Q2
2025-04-23,GBDT分位数主模型,36293.30699356375,1669.3172757954571,37962.62426935921,61410.568918320874,444.1211831953836,33,6588.446235696396,1200.0,1200.0,850.3485380013614,42.93080704306787,32.839327466049795,0.8402777777777778,Q2
2025-04-24,GBDT分位数主模型,35348.63072143801,2142.9148452372538,37491.54556667526,59378.68756369538,743.3455057217787,30,9173.25521860183,1200.0,1200.0,1681.6209217281942,72.47801931131758,47.3901733352765,0.8611111111111112,Q2
2025-04-25,GBDT分位数主模型,13867.795157774206,335.339709149534,14203.13486692374,27865.297645851533,138.9044176043002,11,23362.35062663024,1200.0,1200.0,606.5079298939403,47.59168651051878,34.28703867151109,0.9097222222222222,Q2
2025-04-26,GBDT分位数主模型,13695.745738593745,1492.3260959973363,15188.071834591081,27466.40360509506,464.2624404306596,25,25297.513880231905,1200.0,1200.0,732.480363817042,100.24730400776716,60.40596345469786,0.8888888888888888,Q2
2025-04-27,GBDT分位数主模型,34601.93435429064,4328.82646562242,38930.76081991306,58615.39948491046,1137.1096596174161,34,7318.204442369606,1200.0,1200.0,1505.8064433719057,58.36211621912614,40.4619582346383,0.7638888888888888,Q2
2025-04-28,GBDT分位数主模型,33878.02544482723,18798.79874555974,52676.82419038697,57511.808127237164,5029.143012557588,70,2299.4825426315383,1200.0,1200.0,1638.6047196037455,114.20844123553996,77.07226969099253,0.5416666666666666,Q2
2025-04-29,GBDT分位数主模型,34976.70301805415,4849.999651344601,39826.70266939875,59516.309091070005,1113.6864144054366,31,9562.269927517249,1200.0,1200.0,1638.6047196037448,59.97027900613814,40.837333941604,0.8263888888888888,Q2
2025-04-30,GBDT分位数主模型,35938.95792135816,1286.6817388502634,37225.63966020842,61841.680096016295,409.1427744466033,22,10086.738254908714,1200.0,1200.0,1317.9486383927713,52.60969752157193,37.5629159709014,0.8402777777777778,Q2
2025-05-01,GBDT分位数主模型,32921.79444437211,17873.364342937406,50795.15878730952,55570.708767638054,3890.1452530766433,80,4647.750308676631,1200.0,1200.0,1111.6757633401835,69.39836464573011,58.2141540052024,0.4583333333333333,Q2
2025-05-02,GBDT分位数主模型,12906.428348561685,24016.712368702,36923.14071726368,26476.368378305007,5380.559745072797,78,15055.513189039399,1200.0,1200.0,557.1188682453569,112.45185343989108,87.21589855045914,0.5,Q2
2025-05-03,GBDT分位数主模型,13044.344489466668,12466.801303559962,25511.14579302663,26712.325285678085,2663.163785906364,58,17988.75081728852,1200.0,1200.0,582.29853965228,61.43379449177094,49.466511606099026,0.625,Q2
2025-05-04,GBDT分位数主模型,34308.6534707637,14389.32157421799,48697.975044981686,57684.12655120606,3763.2713294772975,76,5883.985153752499,1200.0,1200.0,1284.2315477813827,83.52481432014778,60.49086204647696,0.4375,Q2
2025-05-05,GBDT分位数主模型,35392.93053019378,17187.66846624419,52580.59899643797,60188.25305885474,3882.8737348751433,77,5244.11076271926,1200.0,1200.0,1284.231547781382,82.97792162907056,64.11597242778639,0.4375,Q2
2025-05-06,GBDT分位数主模型,34852.76355599795,13360.18405285661,48212.94760885456,57109.93043646932,3202.7135160042344,66,3767.967542965418,1200.0,1200.0,1452.6754551480346,76.1685910287233,55.16952365366785,0.4583333333333333,Q2
2025-05-07,GBDT分位数主模型,33933.21130236843,22877.81914594526,56811.030448313686,57471.23554258664,4991.035811322274,88,3844.9006303950237,1200.0,1200.0,1974.7053310328197,85.089629769629,68.09036588936732,0.4027777777777778,Q2
2025-05-08,GBDT分位数主模型,35400.0486910813,17310.48641984258,52710.535110923876,58054.4719195557,4318.763645732318,65,2796.932253234892,1200.0,1200.0,959.8824793408505,113.77062166327565,80.39075693384181,0.4027777777777778,Q2
2025-05-09,GBDT分位数主模型,13920.13889482206,6418.142533942468,20338.281428764527,27579.71015597952,1386.8187504247437,42,17996.38230817567,1200.0,1200.0,738.0996465604941,66.25031282683642,47.398224943771474,0.7152777777777778,Q2
2025-05-10,GBDT分位数主模型,16993.715854212234,2630.2815352385733,19623.997389450808,31600.833455110493,593.2155687513922,17,17564.25579678484,1200.0,1200.0,524.1816832290467,68.89115368164474,49.39852914337149,0.875,Q2
2025-05-11,GBDT分位数主模型,38336.0362510922,9574.263088320204,47910.299339412406,62120.89966001519,2308.347441755278,46,5296.051250366687,1200.0,1200.0,848.7538169267788,87.08130634780369,56.01705350267995,0.7222222222222222,Q2
2025-05-12,GBDT分位数主模型,40411.915138827,2826.618806870669,43238.533945697665,66510.91325574927,1029.8650644884738,28,11530.616468914926,1200.0,1200.0,2200.1148426297023,79.97928841244297,56.86555567499282,0.8680555555555556,Q2
2025-05-13,GBDT分位数主模型,39151.55535207306,3646.928370838772,42798.483722911835,63891.29639755663,1083.793899640212,20,7844.887939348818,1200.0,1200.0,1115.9695730395638,63.76588736635525,44.1952730122022,0.8194444444444444,Q2
2025-05-14,GBDT分位数主模型,39396.729658534794,1376.4274557136982,40773.15711424849,64918.51111162396,359.9402508085624,18,8388.844440601766,1200.0,1200.0,1471.5678553554935,44.52855035668618,32.57598352288667,0.8958333333333334,Q2
2025-05-15,GBDT分位数主模型,39453.55138373765,2284.9576733405065,41738.509057078154,64528.910470589115,629.6562562086451,18,8444.116805775786,1200.0,1200.0,753.3449514742297,49.59565612622885,37.7034721417212,0.8472222222222222,Q2
2025-05-16,GBDT分位数主模型,17416.81983391016,356.1841081394039,17773.003942049563,31851.577891422916,120.63689469645561,6,26684.245561483523,1200.0,1200.0,702.8661481737988,106.15323478122924,75.98636941658545,0.9791666666666666,Q2
2025-05-17,GBDT分位数主模型,17097.101979001367,1567.5001454903436,18664.60212449171,31552.98501858355,451.8121694816121,21,18986.089752954682,1200.0,1200.0,717.9359901532113,65.16684144551832,48.86693755411041,0.9513888888888888,Q2
2025-05-18,GBDT分位数主模型,38844.86778987631,2524.4801264494135,41369.34791632573,64191.91933038288,798.6348336585471,28,7531.723864090023,1200.0,1200.0,1000.2457266332534,67.30147987373147,44.82906302204818,0.7777777777777778,Q2
2025-05-19,GBDT分位数主模型,39312.455647166884,119.86673547682207,39432.3223826437,63639.57960114975,34.62169515411415,4,12416.937727006642,1200.0,1200.0,2624.041014501774,63.19320034760831,40.26197471838306,0.9513888888888888,Q2
2025-05-20,GBDT分位数主模型,39663.1437985138,6060.244563971766,45723.388362485566,64581.64127446884,1795.8424982141628,25,7899.7553192789655,1200.0,1200.0,2470.771762942751,74.82402096147581,47.48749357323952,0.8194444444444444,Q2
2025-05-21,GBDT分位数主模型,38164.786895788486,4249.680472575904,42414.46736836439,63843.606242678215,1138.5084119143385,33,9707.118610765265,1200.0,1200.0,4469.317108699138,67.61947496642325,47.81526840904769,0.8472222222222222,Q2
2025-05-22,GBDT分位数主模型,37854.2932403741,1769.2299607581213,39623.52320113222,62648.34051767122,438.69843460250956,20,8415.356602632084,1200.0,1200.0,6810.743812995562,36.55621451146993,29.420323930494103,0.9444444444444444,Q2
2025-05-23,GBDT分位数主模型,15201.732803270941,2838.264788027422,18039.997591298365,29288.539629440224,636.4653368347813,24,21105.79018111422,1200.0,1200.0,901.4415253853273,67.11746587782852,50.74348668812317,0.9652777777777778,Q2
2025-05-24,GBDT分位数主模型,16616.097499160158,217.0085808223327,16833.10607998249,30212.181862363213,70.79949251923443,8,24176.366525134006,1200.0,1200.0,706.5491477475391,97.45728765891653,59.361035883918845,0.9236111111111112,Q2
2025-05-25,GBDT分位数主模型,38385.38595998861,2966.1296265374413,41351.51558652605,64033.154224554775,681.3688951970196,26,12214.254751957389,1200.0,1200.0,3786.920151851341,61.37170538538643,41.04517352835215,0.8541666666666666,Q2
2025-05-26,GBDT分位数主模型,38009.10856838117,6191.294916895403,44200.40348527657,63120.36847595591,1754.5250644331802,41,6481.1034933097835,1200.0,1200.0,3786.9201518513414,71.73590651881722,48.2475411941474,0.7708333333333334,Q2
2025-05-27,GBDT分位数主模型,37815.02105977672,1009.3872092112501,38824.40826898797,62849.077996187814,302.79190654529293,21,10066.671062923746,1200.0,1200.0,3687.001168058554,62.803844818402304,42.28468756491015,0.7986111111111112,Q2
2025-05-28,GBDT分位数主模型,37078.93275026084,3608.696064311388,40687.62881457223,61851.02147425621,907.7566331070739,40,6838.371576087985,1200.0,1200.0,3199.3616472815484,66.80857525576025,49.50199824965775,0.7083333333333334,Q2
2025-05-29,GBDT分位数主模型,37390.00808522085,5703.164325824219,43093.17241104507,61672.73428279268,1418.892283250822,43,5250.562397724896,1200.0,1200.0,4064.5394293583877,71.49789037093515,48.114811698543086,0.7222222222222222,Q2
2025-05-30,GBDT分位数主模型,16208.185097266503,1768.2889272840312,17976.474024550535,29686.245499806704,455.5906994522277,14,21180.44082474266,1200.0,1200.0,932.6803511120343,87.43257301696562,56.0207907204237,0.9236111111111112,Q2
2025-05-31,GBDT分位数主模型,15706.498403756312,1859.1805804672001,17565.678984223512,29100.151106656864,515.9810349576919,21,18887.340968975408,1200.0,1200.0,2883.410416900818,54.337347162236625,42.632601943765636,0.8611111111111112,Q2
2025-06-01,GBDT分位数主模型,36888.900355735575,55856.584619974805,92745.48497571038,61141.526771758494,14228.50532335162,125,565.6814934373315,1200.0,1200.0,3380.995914980052,204.73510216746934,160.05588362969058,0.11805555555555555,Q2
2025-06-02,GBDT分位数主模型,38073.86596518759,45910.00004905703,83983.86601424462,63646.00375620293,11470.937279330316,112,2503.2998696684836,1200.0,1200.0,3531.271794498955,167.69183417105145,130.75069372772103,0.2152777777777778,Q2
2025-06-03,GBDT分位数主模型,38593.77460548464,38914.10546816342,77507.88007364806,63509.83657080357,9359.285079100551,122,971.9416236131424,1200.0,1200.0,3630.576678798725,143.83582012006622,122.00743168991913,0.1111111111111111,Q2
2025-06-04,GBDT分位数主模型,39771.4502994989,32117.70025191398,71889.15055141288,65368.12439405316,8709.245056864886,121,721.5116870409516,1200.0,1200.0,3091.6902595280335,156.06959058958554,123.74883369202374,0.16666666666666666,Q2
2025-06-05,GBDT分位数主模型,39926.81069850015,37671.82882149468,77598.63951999483,66017.85822576836,9931.655563979104,123,897.1044216518426,1200.0,1200.0,4013.9171597093823,149.97429067969617,125.79695084476404,0.13194444444444445,Q2
2025-06-06,GBDT分位数主模型,16100.318626552738,39176.39203198334,55276.71065853608,29805.643506228385,9577.028518326448,96,6073.856065481069,1200.0,1200.0,2099.048704467606,176.69278060177948,141.41390777048824,0.22916666666666666,Q2
2025-06-07,GBDT分位数主模型,22242.880778230552,5817.981818391696,28060.862596622246,39518.978663707516,1653.1661432446256,42,7080.008125895297,1200.0,1200.0,2811.1124770292136,74.7892471472551,51.5368110910577,0.7708333333333334,Q2
2025-06-08,GBDT分位数主模型,53225.875469966326,2729.054622912307,55954.93009287863,85213.64696779544,623.9829104602713,23,16069.141312080088,1200.0,1200.0,4023.974872921357,101.7998940917248,65.07365183284375,0.8055555555555556,Q2
2025-06-09,GBDT分位数主模型,58882.768034101355,782.2123701478323,59664.98040424919,92786.22116463669,179.9102209029984,7,17315.085318873025,1200.0,1200.0,1393.1276279726721,63.1184430056424,48.6674709826989,0.8541666666666666,Q2
2025-06-10,GBDT分位数主模型,61424.298464105275,0.0,61424.298464105275,95662.53028736095,0.0,0,19325.752720694287,1200.0,1200.0,668.0107361297097,62.50441641630145,47.66775071822613,0.8541666666666666,Q2
2025-06-11,GBDT分位数主模型,62026.082236284085,2038.8791978822035,64064.96143416629,97214.33002769518,416.18957566003195,7,16854.83852294251,1200.0,1200.0,373.1245507635175,82.04270544795843,59.529038233876044,0.6944444444444444,Q2
2025-06-12,GBDT分位数主模型,63439.326573802784,44.12085012667639,63483.44742392946,98147.66592842348,20.655828710990818,1,20953.97709822486,1200.0,1200.0,1006.4717074999245,60.61926748919199,47.13806116324757,0.8819444444444444,Q2
2025-06-13,GBDT分位数主模型,36982.44843282325,0.0,36982.44843282325,63248.210735862274,0.0,0,31243.5202695543,1200.0,1200.0,220.1114610883056,101.42567103987558,81.06142854086278,0.9930555555555556,Q2
2025-06-14,GBDT分位数主模型,34760.07299410426,0.0,34760.07299410426,59162.03893011166,0.0,0,29414.34973827036,1200.0,1200.0,1527.8715983335683,99.34187054186955,72.71150431181525,0.9930555555555556,Q2
2025-06-15,GBDT分位数主模型,62088.175122785935,216.6033419901715,62304.77846477611,97708.10627260966,38.88474848911733,3,22289.474595430886,1200.0,1200.0,1005.2132672549509,58.93566439089904,50.278837012232685,0.8611111111111112,Q2
2025-06-16,GBDT分位数主模型,63406.76833402022,18.158048534863596,63424.92638255508,98934.74046963284,9.780796409837649,1,21404.39514701139,1200.0,1200.0,1038.1690542350677,58.06059495602076,46.733749675084,0.8611111111111112,Q2
2025-06-17,GBDT分位数主模型,64908.350930672386,316.6429405788707,65224.99387125126,100728.0989594371,48.428148476371916,2,21262.849224580154,1200.0,1200.0,879.2099476864691,77.93690428923837,56.68713434568733,0.8888888888888888,Q2
2025-06-18,GBDT分位数主模型,65861.74992766452,114.72045844510558,65976.47038610964,102190.60362750824,23.282131737337068,2,26408.828192578927,1200.0,1200.0,701.8939597317869,79.77069487327016,62.910830336955286,0.9722222222222222,Q2
2025-06-19,GBDT分位数主模型,63974.153730033344,357.331824754118,64331.48555478746,100105.05010575839,53.02467017896174,2,27033.797348328044,1200.0,1200.0,954.1044598853616,93.0269622010067,70.22485856970431,0.9444444444444444,Q2
2025-06-20,GBDT分位数主模型,40201.31206170621,0.0,40201.31206170621,68058.68890230311,0.0,0,41583.07190310457,1200.0,1200.0,528.1339747054135,180.644370801346,154.41702408094528,0.9930555555555556,Q2
2025-06-21,GBDT分位数主模型,27339.58015740287,885.953918990544,28225.534076393415,47177.710563397384,273.8917803186912,13,25508.463638828616,1200.0,1200.0,260.44391287764256,102.84834839628773,66.02354535926192,0.9236111111111112,Q2
2025-06-22,GBDT分位数主模型,53890.547558595,872.1160209284881,54762.66357952348,85847.91322189654,306.2078130948905,18,14211.53134197145,1200.0,1200.0,506.67276331532787,70.82131567245845,51.53826020249103,0.8263888888888888,Q2
2025-06-23,GBDT分位数主模型,56729.18824466914,1336.7429574858097,58065.93120215495,89296.82844111424,516.3664033442302,21,18033.57551112513,1200.0,1200.0,2363.8460350583314,66.66562543471387,49.062175453753085,0.8541666666666666,Q2
2025-06-24,GBDT分位数主模型,56534.989512728964,5969.821244545227,62504.810757274194,89372.10559211069,1446.4127957924832,41,9846.44428818873,1200.0,1200.0,1054.6604181240673,102.20050283989727,72.25673128519774,0.6527777777777778,Q2
2025-06-25,GBDT分位数主模型,57882.19165596514,902.1388777798732,58784.330533745015,90656.2366533796,315.9315029808881,17,15906.309294898361,1200.0,1200.0,1124.7784382352218,57.781584740289134,39.75845859931573,0.8888888888888888,Q2
2025-06-26,GBDT分位数主模型,55040.127207573365,996.3075751849838,56036.43478275835,86666.5413500864,368.080980480933,20,14891.258529108754,1200.0,1200.0,1497.7486843870095,67.67737358749994,48.294258844729285,0.8680555555555556,Q2
2025-06-27,GBDT分位数主模型,26097.287146237613,183.11697021454526,26280.40411645216,44834.29232650705,80.13385182033767,6,22370.377076821365,1200.0,1200.0,1273.6580204158133,74.36917713153062,51.493546035705904,0.9513888888888888,Q2
2025-06-28,GBDT分位数主模型,24543.56196481104,621.6141968375807,25165.176161648622,42384.65941521491,237.76326471153646,11,18244.812039797805,1200.0,1200.0,1056.684097387644,78.77827405536965,53.215720295404786,0.9513888888888888,Q2
2025-06-29,GBDT分位数主模型,55060.17566659492,2371.7837412037015,57431.959407798626,87514.93315181878,740.5961876095885,29,14427.760806095044,1200.0,1200.0,1219.4948252468498,77.08293464517351,56.89756972139449,0.7916666666666666,Q2
2025-06-30,GBDT分位数主模型,55932.01223685856,5307.877355609202,61239.88959246776,87995.79937602277,1405.0235045259471,35,14908.45487698834,1200.0,1200.0,1437.562763371625,70.02384987241123,52.51298028961921,0.7986111111111112,Q2
2025-07-01,GBDT分位数主模型,58906.7841782331,17389.288956495697,76296.0731347288,92368.97658361756,5402.763271307587,70,14186.862488258503,1200.0,1200.0,1262.6164995950812,100.96700203721014,89.16382756914868,0.4236111111111111,Q3
2025-07-02,GBDT分位数主模型,59858.655921094825,14147.18035548353,74005.83627657835,93791.19103759219,4337.233591288078,65,20471.70674241035,1200.0,1200.0,3035.804547705763,129.33621638774864,108.3789333011786,0.5,Q3
2025-07-03,GBDT分位数主模型,57425.85301917749,16560.7495352203,73986.60255439779,90181.12181387581,4660.668961245583,67,10400.681195227195,1200.0,1200.0,4814.289279481549,86.67761083659347,74.39317226606022,0.4305555555555556,Q3
2025-07-04,GBDT分位数主模型,31507.476628895558,10697.311630427223,42204.788259322784,53765.977119633004,3488.886065370075,60,25119.358659946956,1200.0,1200.0,1978.1140965071982,151.87208170889093,115.92270018365814,0.6666666666666666,Q3
2025-07-05,GBDT分位数主模型,28272.98899578162,7548.410664850358,35821.39966063198,48034.61607377211,3094.6980877593764,57,19356.216137945365,1200.0,1200.0,8673.882485204595,124.50614053072367,100.5058022328589,0.6666666666666666,Q3
2025-07-06,GBDT分位数主模型,57504.942088729964,11141.701147410411,68646.64323614037,90465.78703533813,3318.6484226095654,71,9414.8326583379,1200.0,1200.0,3106.013196267502,92.64704708520783,77.14902100960505,0.4930555555555556,Q3
2025-07-07,GBDT分位数主模型,61993.110266499265,1014.7730204617077,63007.883286960976,96455.2956956951,247.1294301348163,17,18617.79747495237,1200.0,1200.0,5798.7016908456135,85.29245170138324,68.33535783198121,0.8333333333333334,Q3
2025-07-08,GBDT分位数主模型,64869.64254259848,550.3040810996691,65419.946623698146,101377.50746293174,123.90913065668838,7,21232.107974179944,1200.0,1200.0,5879.146289603086,119.32766778818316,80.39279999785428,0.9236111111111112,Q3
2025-07-09,GBDT分位数主模型,63178.09726240642,609.8725033751347,63787.969765781556,98810.90589404205,127.31746693113882,6,20278.716054288627,1200.0,1200.0,5515.939024641026,88.1953610947112,65.08527675690887,0.9513888888888888,Q3
2025-07-10,GBDT分位数主模型,63647.715074519336,300.0607409559403,63947.775815475274,99345.44061383043,52.66541974422705,4,21826.149316908,1200.0,1200.0,5984.031196775292,117.19930015570915,86.78918660190321,0.9097222222222222,Q3
2025-07-11,GBDT分位数主模型,35645.34327294587,225.45980020254544,35870.80307314842,58676.19214094455,97.02888728654068,4,23003.96991934819,1200.0,1200.0,4875.5917102942285,91.55571564988384,67.88650066303565,0.9861111111111112,Q3
2025-07-12,GBDT分位数主模型,29888.69646877687,240.81388340419196,30129.510352181063,49035.000267957366,59.161932849579216,4,15173.277441849179,1200.0,1200.0,3998.0504272394683,68.62013646176453,43.79943178354924,0.9583333333333334,Q3
2025-07-13,GBDT分位数主模型,60770.21638534615,1762.3190887467736,62532.535474092925,95508.93458007317,298.5977566447474,11,21820.522114996555,1200.0,1200.0,5009.201736829646,139.09723866809284,90.33553666128387,0.8611111111111112,Q3
2025-07-14,GBDT分位数主模型,62117.277914311046,652.9585065122797,62770.23642082333,97725.2630096931,120.76974888841664,5,21554.99796054334,1200.0,1200.0,5006.982907870352,98.23609943118255,75.94866282667162,0.9027777777777778,Q3
2025-07-15,GBDT分位数主模型,63772.93661192889,663.8523107751182,64436.78892270401,99968.29264177043,180.00718622592865,6,22782.3577573692,1200.0,1200.0,4767.457269554225,111.39812721272382,86.60449778641939,0.9375,Q3
2025-07-16,GBDT分位数主模型,61160.409224105984,361.36255736296846,61521.77178146895,96885.50750244875,55.85520777584367,5,20336.286229684516,1200.0,1200.0,4881.8429235442545,95.72573876743651,74.57580473424865,0.8888888888888888,Q3
2025-07-17,GBDT分位数主模型,61433.99891515759,733.7471468971048,62167.74606205469,96994.82102319988,148.0901020854791,5,19841.05753163492,1200.0,1200.0,4978.940332539898,92.84232230978864,73.9972098239605,0.9097222222222222,Q3
2025-07-18,GBDT分位数主模型,35832.42977424071,0.0,35832.42977424071,59359.621008418515,0.0,0,24959.23649388183,1200.0,1200.0,4647.82741915884,99.18419448114763,84.35333165725528,1.0,Q3
2025-07-19,GBDT分位数主模型,28437.78071137922,997.1457464118522,29434.926457791073,46890.738440111265,332.61855428478674,14,17329.982138554602,1200.0,1200.0,4090.9844531713466,51.67429836389995,41.07302739102332,0.9027777777777778,Q3
2025-07-20,GBDT分位数主模型,55654.44485737939,1948.1580819797782,57602.602939359174,87838.91737890126,616.9357402566333,14,11953.030727140791,1200.0,1200.0,4693.657023444433,56.05061634051885,39.0375491281782,0.8402777777777778,Q3
2025-07-21,GBDT分位数主模型,55821.92056604901,3254.1349790917457,59076.055545140756,87745.74851416214,948.2843852047315,24,10404.628189104778,1200.0,1200.0,4683.980471089767,58.690167896983326,46.556294134517266,0.7222222222222222,Q3
2025-07-22,GBDT分位数主模型,58293.667894556114,1133.4725462053466,59427.14044076146,91469.93199268683,257.5586214590968,11,13515.265602243438,1200.0,1200.0,4396.717462271675,64.45805907560471,45.02007670695888,0.8194444444444444,Q3
2025-07-23,GBDT分位数主模型,56888.873661024794,1351.593074992565,58240.46673601736,89762.48486947906,322.74399112118795,10,11503.215307930619,1200.0,1200.0,4336.772516629445,56.946635442678605,41.716793455364446,0.7569444444444444,Q3
2025-07-24,GBDT分位数主模型,56402.36088053817,4762.807354455659,61165.16823499383,88665.04306315846,1163.5494566174652,16,11862.218330248004,1200.0,1200.0,4694.846098428662,75.3697668090236,51.39360571401561,0.7847222222222222,Q3
2025-07-25,GBDT分位数主模型,29725.360980871174,2.716487576216851,29728.07746844739,48792.44982841134,1.248099047193591,1,19448.696185588662,1200.0,1200.0,4604.438979683495,79.27763291564688,56.15003980747352,0.9583333333333334,Q3
2025-07-26,GBDT分位数主模型,28778.73031657852,1205.5557315706792,29984.2860481492,47074.630026545536,468.77808670519244,12,16446.403565203444,1200.0,1200.0,4604.438979683494,69.44437130390745,50.78304225506411,0.8819444444444444,Q3
