date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-07-12,29241.716831443166,452.6422407905549,29694.359072233718,51375.67923626899,19326.39882505873,11890.22968512847,128.1615187414974,12983.4282817469,2627.062547261645,8428.291754873715,uniform42,42,42.00000000000001,2025-07-11,2025-07-11
2025-07-13,53244.27027789986,700.0435687148296,53944.31384661468,84935.62456200973,21715.272260403515,19543.745034363164,128.7048351360541,13625.081771105444,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-12,2025-07-12
2025-07-14,51741.18306885478,787.7214196222184,52528.904488477,82662.48985460146,21257.27482627755,19131.547343649792,174.34145741496582,8903.424612722009,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-13,2025-07-13
2025-07-15,54071.20633902861,3892.3833036114484,57963.58964264006,85664.15865651277,21350.782689617423,19215.704420655682,1434.7680479421751,12214.797852159863,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-14,2025-07-14
2025-07-16,52618.63388288905,2668.8705813513156,55287.50446424037,83867.22693637104,21289.86639406855,19160.879754661702,784.6119399149654,10388.288853545815,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-15,2025-07-15
2025-07-17,49612.150080656844,3757.256689326491,53369.40676998334,76772.26432590894,14862.431564965987,18892.81161242439,879.4003121088442,8961.628618809522,8428.291754873715,2613.260315729247,uniform42,42,42.00000000000001,2025-07-16,2025-07-16
2025-07-18,25624.31940616916,875.018619531485,26499.338025700643,43349.77709899284,12904.086310894829,11670.731068665882,246.418571921768,11088.592328685667,2613.260315729247,2553.120763385713,uniform42,42,42.00000000000001,2025-07-17,2025-07-17
2025-07-19,27791.81592350452,1187.5913637504939,28979.407287255017,49242.70237953619,19086.054722186476,11603.77265715228,348.1181848299324,14925.719449331928,2553.120763385713,8428.291754873715,uniform42,42,42.00000000000001,2025-07-18,2025-07-18
2025-07-20,49887.86012745778,2864.5692323815038,52752.42935983928,79766.20063778278,20871.15355861024,18784.038202749223,838.2536243877548,6427.360689642859,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-19,2025-07-19
2025-07-21,50350.22691072336,4905.913442774905,55256.14035349827,80615.85001120852,20643.014297969647,18578.712868172686,1427.5023236734696,5989.301555085033,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-20,2025-07-20
2025-07-22,53147.78766241022,2978.1745763419462,56125.962238752174,84759.82698240213,21233.233289327436,19109.909960394696,734.4553958163262,9575.814432619045,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-21,2025-07-21
2025-07-23,52439.11529599689,2831.1122470017617,55270.22754299865,83709.09081758976,21272.3262133127,19145.09359198143,713.0715064285721,8078.382586020405,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-22,2025-07-22
2025-07-24,49696.671775119976,5301.9100571946465,54998.58183231462,77052.3960749009,15217.106611951134,19196.572905238234,1320.6789326700666,8736.06930085806,8428.291754873715,2629.5420922763096,uniform42,42,42.00000000000001,2025-07-23,2025-07-23
2025-07-25,25351.104579336105,1042.6586674214666,26393.763246757575,43058.49186363192,12898.848490654836,11703.598483528127,232.64319602229762,15590.565485860843,2629.5420922763096,2529.7882100974575,uniform42,42,42.00000000000001,2025-07-24,2025-07-24
2025-07-26,27858.564749525634,808.3332591850099,28666.898008710647,49212.44499720626,19065.871727458576,11563.472758291733,279.2895684013609,13520.24402977411,2529.7882100974575,8428.291754873715,uniform42,42,42.00000000000001,2025-07-25,2025-07-25
2025-07-27,50648.45630686699,5698.93743869401,56347.393745561,81082.40573295267,20644.4042487274,18579.96382385466,1343.8602011904777,6676.6357092704075,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-26,2025-07-26
2025-07-28,50934.45951990797,9547.124313707489,60481.583833615456,81652.52383221191,21327.696715486654,19194.92704393799,2597.184702006802,4162.061629336733,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-27,2025-07-27
2025-07-29,53806.50137207182,4145.433069736518,57951.934441808335,85877.80486405242,21957.143521833972,19761.429169650582,1155.9042582823117,8768.748820151364,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-28,2025-07-28
2025-07-30,53824.43361120795,1474.4933845883056,55298.92699579625,85959.8391844024,21842.80362973835,19658.523266764525,332.5158030102052,10004.820574438774,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-07-29,2025-07-29
2025-07-31,51121.14355615399,1030.1295994919271,52151.27315564592,79654.09551500758,15961.51497840136,19778.09138223731,241.2480780612239,9016.923730238097,8428.291754873715,2722.7755801935937,uniform42,42,42.00000000000001,2025-07-30,2025-07-30
2025-08-01,25437.739870135716,575.5380534521413,26013.277923587855,43209.084982723,13104.326215656722,11932.344440706696,188.05473037414924,20973.798271480468,2722.7755801935937,2576.8355737655756,uniform42,42,42.00000000000001,2025-07-31,2025-07-31
2025-08-02,27912.79391713858,200.54944220408115,28113.343359342663,49067.59686290164,19102.741524599543,11641.288623847857,61.393897534013604,20740.51292635064,2576.8355737655756,8428.291754873715,uniform42,42,42.00000000000001,2025-08-01,2025-08-01
2025-08-03,50886.37359678045,2304.630943639485,53191.00454041994,81351.68053429366,21302.94838001149,19172.65354201034,654.3051190136047,17036.210831972785,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-02,2025-08-02
2025-08-04,50101.969353707565,467.42242707623274,50569.3917807838,80183.6228344635,20859.240311632806,18773.316280469524,189.44340809523794,12871.487128062145,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-03,2025-08-03
2025-08-05,49158.71924095057,763.3933255490048,49922.11256649957,78541.2794716952,20794.447624435146,18715.002861991634,240.42478195578212,11549.949757874147,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-04,2025-08-04
2025-08-06,48143.92720560949,5803.062006762701,53946.989212372195,76865.11784835893,20419.52141811326,18377.56927630194,1508.585456292514,8217.35189617347,8428.291754873715,8428.291754873715,uniform42,42,42.00000000000001,2025-08-05,2025-08-05
2025-08-07,44708.766430381795,1246.7863389165245,45955.552769298316,69098.27879866216,13630.71898552532,18036.950968308738,430.68095079931857,10547.206482244896,8428.291754873715,2346.91149531658,uniform42,42,42.00000000000001,2025-08-06,2025-08-06
2025-08-08,23726.3058298473,506.46590137355724,24232.771731220855,40950.33960022489,12686.053795630274,11467.389099519625,115.10345098639505,24071.607105100637,2346.91149531658,2294.2693927782448,uniform42,42,42.00000000000001,2025-08-07,2025-08-07
2025-08-09,26100.81600544265,1933.05058114601,28033.866586588658,46536.71329766064,18382.695906756497,11452.893327220307,462.42308586734623,21147.404803991798,2294.2693927782448,7661.216401672922,uniform42,42,42.00000000000001,2025-08-08,2025-08-08
2025-08-10,45746.82941739394,4403.916329085154,50150.7457464791,72587.9493718888,19431.99495528258,17459.451353955,1294.594241496599,6605.380962057823,7661.216401672922,7692.1478050818605,uniform42,42,42.00000000000001,2025-08-09,2025-08-09
2025-08-11,46552.68746564802,3107.964979255872,49660.6524449039,74156.07086380591,19798.134724614658,17563.065055808744,694.6535097108854,8054.40137137755,7692.1478050818605,7961.2114608550655,uniform42,42,42.00000000000001,2025-08-10,2025-08-10
2025-08-12,46447.18419930455,7192.009085579313,53639.19328488387,74073.60018992357,20079.179117858162,17774.42466133595,1733.508235170068,5741.810318571424,7961.2114608550655,8274.104652235557,uniform42,42,42.00000000000001,2025-08-11,2025-08-11
2025-08-13,46846.5814425462,4619.346154953053,51465.92759749925,74500.07418743114,19858.84678133511,17837.31250077473,1141.0231959523808,7498.583652823129,8274.104652235557,8311.68263268502,uniform42,42,42.00000000000001,2025-08-12,2025-08-12
2025-08-14,43548.362569179735,3591.966195002483,47140.32876418222,67373.33300680463,13441.802496831062,17776.239343257723,808.6467330952382,6590.125602993197,8311.68263268502,2325.89463812564,uniform42,42,42.00000000000001,2025-08-13,2025-08-13
2025-08-15,23371.03138219519,1837.9897461087678,25209.021128303957,40213.74706596941,12919.750275388398,11602.573991301939,538.4996912074831,22275.343589757103,2325.89463812564,2352.4590949885423,uniform42,42,42.00000000000001,2025-08-14,2025-08-14
2025-08-16,26161.177409278596,1525.6142816480124,27686.79169092661,46631.84165016253,19140.29806204751,11569.586950944795,384.93198119047673,22516.78215358363,2352.4590949885423,8315.124735378853,uniform42,42,42.00000000000001,2025-08-15,2025-08-15
2025-08-17,46246.34819576765,2290.8675628408746,48537.21575860852,73504.78773527316,19834.822891336997,17851.340602203298,557.4548089455782,8913.366638418367,8315.124735378853,8315.124735378853,uniform42,42,42.00000000000001,2025-08-16,2025-08-16
2025-08-18,45846.07552969382,2838.600812130426,48684.67634182425,72927.82963171786,19823.103133002794,18017.173823818943,693.0111118367349,7420.79581770408,8315.124735378853,8129.20283238037,uniform42,42,42.00000000000001,2025-08-17,2025-08-17
2025-08-19,46046.1530272056,3454.3424037114264,49500.49543091701,73209.25609746514,20203.194940518784,18089.41157985636,877.1472789455772,7654.959965748297,8129.20283238037,8227.722398185533,uniform42,42,42.00000000000001,2025-08-18,2025-08-18
2025-08-20,45746.29717076218,11892.61151399398,57638.908684756156,72679.83726763795,19799.075231422896,18051.56698958425,3100.9083320408163,3382.546291173467,8227.722398185533,7982.752046350302,uniform42,42,42.00000000000001,2025-08-19,2025-08-19
2025-08-21,44075.48279979489,3864.6784504034426,47940.161250198325,68356.91411098279,14903.765730746558,18351.821146855582,986.0637023299342,6946.614746088433,7982.752046350302,2777.1876611314947,uniform42,42,42.00000000000001,2025-08-20,2025-08-20
2025-08-22,23447.2887685793,4533.123138489507,27980.411907068803,40325.65664484697,13082.8251673952,11898.701704924388,1131.9153661734695,19042.879148549622,2777.1876611314947,2646.312526590973,uniform42,42,42.00000000000001,2025-08-21,2025-08-21
2025-08-23,26240.94579607202,1280.6051597925925,27521.550955864615,46620.255934837514,19141.845081246298,11849.753110859761,452.3533797789113,17250.51119422989,2646.312526590973,8315.124735378853,uniform42,42,42.00000000000001,2025-08-22,2025-08-22
2025-08-24,47632.1434326293,1650.954944413154,49283.098377042465,75912.48984772043,20815.231591650838,18652.437337824966,454.7353357482997,10470.841446309521,8315.124735378853,8400.791991066599,uniform42,42,42.00000000000001,2025-08-23,2025-08-23
2025-08-25,47736.04612936043,6794.271960978062,54530.31809033849,76034.61331372743,20854.79346449459,18850.58521270592,1941.453036428573,5198.771081700681,8400.791991066599,8315.124735378853,uniform42,42,42.00000000000001,2025-08-24,2025-08-24
