date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-02-01,24793.23850404869,0.0,333.560991399567,166.7804956997835,-166.7804956997835,388.314265000095,25014.772273349005,48252.01087378952,47514.73399589061,0.0,737.276877898905,93.3262272098919,8468.077703782103,22612.826435926036,17851.01984994097,6000.0,8635.783667247952,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-02,56145.53826377915,0.0,578.5049352103883,289.25246760519417,-289.25246760519417,263.4961534089696,56119.78194958292,89791.17902760358,88824.5549901296,0.0,966.6240374739967,42.062259748278166,8098.262486840204,24946.10709037662,22534.03027733895,8635.783667247952,8548.785302072134,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-03,55271.077505703724,0.0,518.4078977515328,259.2039488757664,-259.2039488757664,986.3795575514151,55998.25311437937,88592.21965814628,87882.57102888564,0.0,709.6486292606353,257.10417558228175,5390.372722028103,25147.61428439814,22615.228301958326,8548.785302072134,8567.363213200346,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-04,55434.61472165869,26.98852123847995,85.18253890655241,42.591269453276205,-15.602748214796257,1391.2272690724503,56810.23924251634,88707.89192791903,88564.82436436965,22.51858259364201,165.5861461430178,385.65479904499466,5214.943884686402,25425.0959372824,22884.42460855416,8567.363213200346,8565.425511752688,9.094947017729282e-13,2.2737367544323206e-13,15,0
2025-02-05,53814.95422161662,181.16867571735636,0.0,0.0,181.16867571735636,2111.168465968991,56107.29136330297,86310.20291688913,86537.48739223112,227.28447534199105,0.0,564.3355314095874,3828.346936749629,24696.776829744107,22171.72782618637,8565.425511752688,8623.792008450919,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-06,54311.54978321574,0.0,793.4439187438454,396.7219593719227,-396.7219593719227,1217.2816870780334,55132.10951092185,86788.40815304357,85663.0348488151,0.0,1125.373304228471,278.837442656251,4095.6162897858585,23783.394033922894,22208.19524890407,8623.792008450919,7777.20746329884,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-07,20997.54328606552,0.0,576.0035873537482,288.0017936768741,-288.0017936768741,772.1872022190503,21481.7286946077,40772.12807483014,39504.51882704337,0.0,1267.6092477867771,203.29764474771565,6407.039840818767,18864.638001881878,17369.541037576226,7777.20746329884,7364.670595951471,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-08,20201.70529572536,0.0,0.0,0.0,0.0,879.8913896252628,21081.596685350625,39282.138445801516,39282.138445801516,0.0,0.0,218.25681415714863,4788.927683202381,19549.683286669508,16415.378426579886,7364.670595951471,8607.800451664258,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-09,52841.909625546075,128.40153922071207,0.09357914237447716,0.04678957118723858,128.35474964952482,1495.9573894312425,54466.22176462684,84891.3638849092,85045.55969900345,154.32495325462753,0.1291391603710963,474.6693098393445,3519.981439730286,24429.89507195836,21985.063469512523,8607.800451664258,8609.742190549918,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-02-10,52331.6281909071,0.0,1317.9337995940562,658.9668997970281,-658.9668997970281,396.4527315221129,52069.11402263218,84239.76336961922,82231.29154211306,0.0,2008.471827506162,137.42322386011875,5622.337027197847,24272.952836919987,21853.21268147799,8609.742190549918,8601.778386121689,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-02-11,51613.40181521703,0.0,1339.7471361264147,669.8735680632074,-669.8735680632074,863.4529078856699,51806.981155039495,83394.6375941216,81512.77657254788,0.0,1881.8610215737172,191.8580940103094,4154.444880001837,23574.20235223007,21244.609699007066,8601.778386121689,8572.445539156652,9.094947017729282e-13,1.1368683772161603e-13,11,0
2025-02-12,51469.24009604991,0.0,1013.8032106194281,506.90160530971406,-506.90160530971406,1448.2217857344058,52410.5602764746,83095.06255352998,81574.55929698716,0.0,1520.5032565428264,345.39600592630654,4211.229815877856,24110.245839522664,21668.25648582039,8572.445539156652,8605.085272367547,1.8189894035458565e-12,1.1368683772161603e-13,11,0
2025-02-13,49441.66058866008,0.0,1103.8486392639363,551.9243196319682,-551.9243196319682,667.1343963023525,49556.87066533047,79594.34649277692,77969.04103620586,0.0,1625.305456571047,239.18626655247203,6101.618688985443,22252.63108734227,21475.501490236034,8605.085272367547,7078.618521446748,1.8189894035458565e-12,1.1368683772161603e-13,11,0
2025-02-14,18440.77977083954,228.62892585641754,0.0,0.0,228.62892585641754,1557.5698403279262,20226.978537023886,35781.90023970142,35973.08791738223,191.18767768081167,0.0,429.53437422500286,5230.699786000679,17426.3193354857,16056.198646545814,7078.618521446748,6685.957192450888,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-15,19316.982460643965,1.6798743261496087,0.0,0.0,1.6798743261496087,1470.522071720862,20789.184406690976,37647.390331018185,37648.83277849041,1.442447472221886,0.0,377.25879469843585,4988.688871054937,19272.499861472195,15515.18825933829,6685.957192450888,8615.011514106334,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-16,49653.6227791182,0.0,1044.8837923362048,522.4418961681024,-522.4418961681024,3987.4397919978855,53118.62067494799,80631.69177587223,79114.63030255155,0.0,1517.0614733206812,1065.6253248223488,2484.5491192386953,23133.93658885192,20815.60918071673,8615.011514106334,8620.212142451051,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-17,49389.40923842253,0.0,1615.8809043714368,807.9404521857184,-807.9404521857184,473.0326013189822,49054.50138755579,80470.85626930761,77925.09613567515,0.0,2545.760133632464,175.6335825337294,4728.182103582174,22722.59007460025,20533.905626640226,8620.212142451051,8532.116821629297,9.094947017729282e-13,1.1368683772161603e-13,13,0
