date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-02-01,16209.866016925725,0.0,295.5497100417185,147.77485502085926,-147.77485502085926,861.228734695793,16923.31989660066,37737.745855851965,37063.93921946004,0.0,673.8066363919229,259.78596952838507,5856.80979519245,16424.192911051083,19335.45345058844,6000.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,3,0
2025-02-02,59887.87742960159,12.086051844367438,265.0522540005024,132.5261270002512,-120.44007515588375,811.3004238067499,60578.737778252456,86955.22123984447,86559.76013484476,5.9803814267386315,401.4414864264385,175.4952886386973,5575.597046309298,28033.804271741606,25230.423844567442,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,3,0
2025-02-03,59885.7456974151,0.0,376.2125859614038,188.1062929807019,-188.1062929807019,3129.7218235243113,62827.361227958696,85675.95483999283,85271.55279085154,0.0,404.40204914127776,739.9952539746121,3066.866282838322,27277.65261987841,24549.88735789057,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,3,0
2025-02-04,59716.00915309799,336.6712984954676,102.89059642417037,51.445298212085184,285.2260002833824,4897.324832154798,64898.55998553617,85618.06563766391,85729.81610295945,229.25220714271794,117.50174184716661,1086.8515918950802,2898.653210731688,27231.50534122857,24508.354807105716,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,3,0
2025-02-05,57890.1637877366,1050.7577495722128,2.1220879806247184,1.0610439903123592,1049.6967055819005,5614.5080339193955,64554.36852723791,83121.08151253739,83992.72851744875,874.3065963145605,2.6595914032143355,1271.9992451035162,1842.6115232308202,26736.892559881115,24063.203303893002,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,3,0
2025-02-06,59848.15659331498,0.0,636.8553056499005,318.42765282495026,-318.42765282495026,4310.813147712727,63840.54208820277,85338.14438379345,84594.84490468737,0.0,743.2994791060889,918.4034347754638,2529.2777314837103,27129.133913124504,24416.220521812054,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,3,0
2025-02-07,16042.126624456288,16.942749725225244,0.0,0.0,16.942749725225244,1973.4017227457502,18032.471096927264,38676.43411447026,38696.20633160406,19.772217133794904,0.0,588.6179903727565,5500.17922717855,19789.654281315932,17810.688853184336,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,3,0
2025-02-08,14912.835192123917,113.12692239185503,0.0,0.0,113.12692239185503,2260.5313497080315,17286.493464223808,36123.18491132822,36241.37567266923,118.19076134100368,0.0,659.2485563339906,3376.247479220305,19472.14033116248,17524.926298046234,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,3,0
2025-02-09,56277.490332111905,1438.2653831586504,4.5492623286597835,2.2746311643298918,1435.9907519943206,5353.19052100111,63066.67160510733,81337.47570509076,82531.11116523022,1198.9093557210163,5.273895581567103,1296.1868086295117,1779.0824418068114,24927.995653862512,22435.196088476263,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,3,0
2025-02-10,54300.19322896625,0.0,2069.45519457094,1034.72759728547,-1034.72759728547,4153.178450824306,57418.64408250508,80981.03969429688,78294.8289516775,0.0,2686.210742619374,1029.4868969186589,2516.5172194294646,24811.610458333565,22330.449412500206,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,3,0
