date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-06-11,55507.752719711694,3545.3151965149327,59053.06791622663,88198.78188358256,24091.958639245822,19514.486497789116,763.7562751020411,8300.619700561225,8550.0,8550.0,half_life14,56,35.65033461170832,2025-06-10,2025-06-06
2025-06-12,53365.23683751405,420.5963114059977,53785.83314892004,82283.20023502498,18292.57152385151,20005.672333605442,143.82281874149737,11687.732430187076,8550.0,2784.789556349206,half_life14,56,35.65033461170832,2025-06-11,2025-06-06
2025-06-13,24286.75971187626,661.9782681690044,24948.73798004526,42550.937768641554,14035.0438042538,11481.449390578233,135.36138675170037,11787.391041717692,2784.789556349206,2659.1629906462585,half_life14,56,35.65033461170832,2025-06-12,2025-06-06
2025-06-14,26900.154892946783,217.94962632871702,27118.104519275497,48801.12505575649,20799.9810542538,11546.23134552721,104.15589644557872,13458.18849347548,2659.1629906462585,8550.0,half_life28,56,48.47702887423008,2025-06-13,2025-06-13
2025-06-15,56202.834399018415,0.22675727446449867,56203.061156292875,88910.00929994351,24454.335533089776,19808.011781802717,0.1033298129252671,13636.81454513605,8550.0,8550.0,half_life28,56,48.47702887423008,2025-06-14,2025-06-13
2025-06-16,56199.65990733712,565.4869497796012,56765.146857116706,88729.93308298898,24479.188573465188,19828.1427445068,201.83203681972827,11586.666474183672,8550.0,8550.0,half_life28,56,48.47702887423008,2025-06-15,2025-06-13
2025-06-17,56201.737295293766,2870.695599859771,59072.43289515353,88820.5771146752,24679.229638909885,19990.176007517002,750.9228977891155,10245.435164404764,8550.0,8550.0,half_life28,56,48.47702887423008,2025-06-16,2025-06-13
2025-06-18,56224.545553059965,161.2615750797196,56385.80712813969,89051.73122660597,24713.689446691023,20018.088451819727,58.18027219387761,13485.91960392857,8550.0,8550.0,half_life28,56,48.47702887423008,2025-06-17,2025-06-13
2025-06-19,52506.681534333824,866.504160104829,53373.18569443865,81096.3107284866,18055.66950984715,19920.21722127551,254.72918277210874,14956.083422687074,8550.0,2666.527868556311,half_life28,56,48.47702887423008,2025-06-18,2025-06-13
2025-06-20,22998.90381089074,524.9619906430376,23523.86580153378,40537.26392575774,14014.96286829176,11348.271709880953,231.42239231292587,15701.41430965986,2666.527868556311,2670.8036612622823,half_life28,56,48.47702887423008,2025-06-19,2025-06-13
2025-06-21,24236.911633372747,1563.9045908113021,25800.816224184047,44446.54063046212,20129.728692281853,11013.803535884355,430.76244056122465,16426.63751462585,2670.8036612622823,8550.0,half_life7,56,20.05692218675972,2025-06-20,2025-06-20
2025-06-22,52071.547937904135,506.11023267110573,52577.65817057524,83224.88227649554,23115.394205866294,18723.4693067517,159.42827219387738,11535.044549574828,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-21,2025-06-20
2025-06-23,50715.38822107466,791.7013711123905,51507.089592187054,81546.27855913811,23117.73959105988,18725.369068758504,234.49171457482996,10327.113751411565,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-22,2025-06-20
2025-06-24,49566.78885411502,16613.800740181094,66180.58959429609,79970.46601577805,23246.121304578395,18829.358256708503,4103.312848979594,3388.2235668877533,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-23,2025-06-20
2025-06-25,50832.53606179601,3878.240717800254,54710.77677959627,82008.26912121146,23587.293865667256,19105.70803119048,1086.8148229251692,8176.076742993198,8550.0,8550.0,half_life7,56,20.05692218675972,2025-06-24,2025-06-20
2025-06-26,47848.022980980626,1636.1787941655887,49484.20177514621,74611.40958881643,16844.56448481985,19324.48066809524,373.8491553231292,9917.79109408163,8550.0,2238.4628495653815,half_life7,56,20.05692218675972,2025-06-25,2025-06-20
2025-06-27,19895.988126700384,1202.9858910543608,21098.974017754743,35450.8499114038,13390.627883954821,10744.841689064626,360.39693579931946,13393.81478564626,2238.4628495653815,2351.3149572751327,half_life7,56,20.05692218675972,2025-06-26,2025-06-20
