date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-06-17,61674.64328025468,3613.0201234723845,65287.663403727056,88570.18585027337,24558.327967246158,19892.24565346939,752.7305190986401,10019.822838928572,1200.0,1200.0,21,56,2025-06-16,0,115859.95150179196,0,0
2025-06-18,62076.492518828425,164.7718602641575,62241.26437909258,89466.42134382275,24528.587264928192,19193.15568459184,54.981408282312714,13257.580271768706,1200.0,1950.0,7,56,2025-06-17,0,116590.43458859857,0,0
2025-06-19,59337.97163562936,900.291098480991,60238.26273411035,86484.02834505941,22456.85876803561,18865.055602108845,253.13670443877447,14885.85768357143,1950.0,1200.0,15,56,2025-06-18,0,79811.14879523321,0,0
2025-06-20,19964.783172188094,459.4692883642011,20424.252460552296,40624.76880349479,13606.995995926763,11021.66675670068,221.90157481292545,15860.760289081632,1200.0,1200.0,12,56,2025-06-19,0,38073.061137897465,0,0
2025-06-21,22843.266618426955,1093.751386437723,23937.01800486468,48895.24407142521,22577.673078840176,10997.915193860543,338.71339032312983,18319.45917676871,1200.0,9300.0,14,56,2025-06-20,0,73405.72609084287,0,0
2025-06-22,55097.04510913431,244.85941247966804,55341.904521613986,77131.04552867556,14134.441991328627,18738.898012976188,91.43483736394546,14369.595287687072,9300.0,1200.0,5,56,2025-06-21,0,115202.81737057753,0,0
2025-06-23,57458.380604129256,214.6375676420746,57673.01817177133,84688.19218506593,21960.873396426472,17788.30745110544,88.70283964285704,13543.043079387757,1200.0,1200.0,8,56,2025-06-22,0,113365.64653367076,0,0
2025-06-24,57961.45588613483,10518.70411864528,68480.1600047801,83181.89181384668,23049.32839260519,18669.955998010202,2176.26460372449,4709.991772976187,1200.0,1200.0,39,56,2025-06-23,0,111041.26404375718,0,0
2025-06-25,56764.187109344915,2745.556539960225,59509.74364930514,83691.13011853216,22825.38338817502,18488.56054442177,695.6131710374137,9612.49907914966,1200.0,1200.0,16,56,2025-06-24,0,112303.50688484509,0,0
2025-06-26,55755.92341188042,598.7113634065761,56354.634775287,83357.74964462584,23166.666666666668,18765.0,116.50615392857208,11525.205298554423,1200.0,1200.0,12,56,2025-06-25,0,77888.93118703854,0,0
2025-06-27,17619.757717223583,583.7360983863759,18203.49381560996,36867.31915542097,13366.680296254304,10827.011039965988,217.6756149829929,14773.67964744898,1200.0,1200.0,17,56,2025-06-26,0,36304.2763650218,0,0
2025-06-28,21371.380586841344,862.3114893708819,22233.692076212224,45373.99393254052,22644.240652200388,11051.834928282311,301.00965705782227,12305.671749013602,1200.0,9300.0,19,56,2025-06-27,0,71192.63589839892,0,0
2025-06-29,53267.51359974437,1261.9275140982004,54529.44111384257,74551.80090327119,13995.597648169149,18626.434095017004,365.61017751700683,10280.478994302717,9300.0,1200.0,18,56,2025-06-28,0,114786.48770905979,0,0
2025-06-30,56014.79819569988,2687.583355996981,58702.38155169686,82789.17090565298,22554.755597421685,18269.352033911564,658.2394710714286,9284.322829880955,1200.0,1200.0,18,56,2025-06-29,0,113383.6012722395,0,0
2025-07-01,60557.572562607784,24216.646377837085,84774.21894044487,82644.00125014866,23113.390320420767,18721.846159540815,5828.85435552721,5214.767411462589,1200.0,1200.0,85,56,2025-06-30,0,112692.30362363506,0,0
2025-07-02,60645.52627685701,19429.813767698168,80075.34004455517,83600.60975504578,22410.33516368523,17612.371482585033,4499.595827465984,10397.475534744897,1200.0,1800.0,80,56,2025-07-01,0,113582.38422527217,0,0
2025-07-03,62045.265764479875,17134.280616545097,79179.54638102498,83148.93142275511,21666.99810714286,18090.268466785714,3871.52726877551,3683.310117840137,1800.0,1200.0,87,56,2025-07-02,0,81109.88086494841,0,0
2025-07-04,23479.980940449004,6723.336893316633,30203.31783376564,40869.74145675275,13889.982545834382,11250.88586212585,1824.9181433843537,11174.695449761906,1200.0,1200.0,58,56,2025-07-03,0,43376.029679104715,0,0
2025-07-05,27894.44851616171,3260.7704959750827,31155.21901213679,50753.18245168367,21333.333333333336,11339.999999999998,940.5095290646273,12910.278680748295,1200.0,7800.0,36,56,2025-07-04,0,79361.25687456578,0,0
2025-07-06,62665.48996546235,7709.618836332613,70375.10880179497,81451.77454620425,14466.422635500336,17657.802334755273,1436.717828367346,6285.890523826534,7800.0,1200.0,38,56,2025-07-05,0,122879.69668403112,0,0
2025-07-07,65567.3011386441,876.8109009117276,66444.11203955582,88512.35367426282,21992.37073958596,17813.820299064628,294.17898855442144,11218.499455629253,1200.0,1200.0,20,56,2025-07-06,0,127212.7897753097,0,0
2025-07-08,67336.57659873475,1195.4545713205027,68532.03117005526,90458.93149442198,21975.575605085243,17800.21624011905,262.3780768367335,10974.563189625853,1200.0,1200.0,15,56,2025-07-07,0,128774.70641353831,0,0
2025-07-09,66105.29292408223,1107.3834704586284,67212.67639454086,89136.59326981586,21839.780100445118,17690.221881360543,257.72907217687015,11186.039106241496,1200.0,1200.0,11,56,2025-07-08,0,126856.67028920454,0,0
2025-07-10,65980.96692625411,875.7847871817658,66856.75171343588,88577.8209986439,21949.88281930377,17779.405083636055,234.00785755102004,11787.727737193878,1200.0,1200.0,10,56,2025-07-09,0,92156.3368770878,0,0
2025-07-11,26721.202285473817,985.7337027258856,27706.935988199704,45366.747013961955,13852.143179642226,11220.235975510204,321.14742772108883,10537.21008755102,1200.0,1200.0,20,56,2025-07-10,0,49949.105098569074,0,0
2025-07-12,29180.353647220545,576.7596380105023,29757.113285231047,52124.57744918661,20898.312966091376,11527.633502534014,188.20105967687107,11857.85571197279,1200.0,7200.0,11,56,2025-07-11,0,81795.33507682591,0,0
2025-07-13,58590.796004055715,1034.9831655858939,59625.77916964161,79466.84502377854,14681.033439328547,17291.637085856124,170.16227501700666,12979.890545323131,7200.0,1200.0,13,56,2025-07-12,0,121634.9996601902,0,0
2025-07-14,61779.41230360932,847.423471849706,62626.835775459025,84545.59988196348,21309.963446155834,17261.070391386227,163.156851853742,8852.184462380952,1200.0,1200.0,13,56,2025-07-13,0,123329.6506396271,0,0
2025-07-15,65177.67001711837,4064.488453231306,69242.15847034968,88160.96545430434,21442.644641523057,17368.542159633675,1218.4092681292504,12556.221657210883,1200.0,1200.0,18,56,2025-07-14,0,127808.57787947754,0,0
2025-07-16,64452.73242378545,2604.7905378415635,67057.52296162701,86591.20616349738,21241.818730097217,17205.873171378742,643.5210052210882,11064.218226666666,1200.0,1200.0,17,56,2025-07-15,0,125258.1806304162,0,0
2025-07-17,63633.151311486974,3441.7852790379106,67074.93659052489,85928.30150828177,21225.125016287893,17192.351263193195,717.5922402891158,9892.703928809522,1200.0,1200.0,22,56,2025-07-16,0,91724.2334255636,0,0
2025-07-18,25644.122028566686,499.59701228317545,26143.71904084986,44751.29035656777,13864.061108591584,11229.889497959182,157.98185751700584,11000.85250345238,1200.0,1200.0,13,56,2025-07-17,0,50596.3033547997,0,0
2025-07-19,28412.818149090388,818.2088578594371,29231.027006949826,51040.79357275888,19960.911422146633,10768.338251938774,238.1954068027209,14903.59675935374,1200.0,7200.0,16,56,2025-07-18,0,81196.78193809425,0,0
